10	300
20110320_0092	0	20110319_0222	386
20110320_0096	0	20110424_0139	401
20110320_0096	0	20110319_0249	418
20110320_0096	0	20110423_0131	457
20110320_0096	0	20110320_0007	390
20110320_0096	0	20110423_0202	451
20110320_0116	0	20110319_0249	417
20110320_0116	0	20110423_0131	454
20110320_0116	0	20110423_0196	397
20110320_0116	0	20110422_0104	377
20110320_0116	0	20110423_0099	420
20110320_0158	0	20110320_0166	481
20110320_0158	0	20110423_0198	487
20110320_0158	0	20110424_0287	529
20110320_0158	0	20110319_0222	391
20110320_0158	0	20110423_0198	472
20110320_0158	0	20110319_0281	365
20110320_0166	0	20110423_0153	386
20110320_0166	0	20110320_0060	477
20110320_0166	0	20110422_0068	425
20110320_0166	0	20110320_0172	441
20110320_0172	0	20110320_0116	505
20110320_0172	0	20110422_0018	489
20110320_0188	0	20110319_0187	377
20110320_0188	0	20110319_0097	348
20110320_0188	0	20110319_0222	406
20110320_0190	0	20110423_0278	425
20110320_0190	0	20110320_0158	400
20110320_0190	0	20110423_0256	620
20110320_0190	0	20110319_0109	377
20110320_0190	0	20110319_0142	397
20110320_0190	0	20110319_0097	349
20110320_0200	0	20110320_0188	486
20110320_0200	0	20110424_0132	417
20110422_0004	0	20110424_0285	481
20110422_0004	0	20110319_0058	412
20110422_0004	0	20110319_0208	341
20110422_0004	0	20110423_0282	364
20110422_0004	0	20110423_0278	425
20110422_0008	0	20110319_0071	400
20110422_0008	0	20110319_0222	394
20110422_0008	0	20110422_0068	439
20110422_0018	0	20110319_0112	384
20110422_0018	0	20110319_0188	332
20110422_0018	0	20110423_0299	455
20110422_0018	0	20110424_0067	581
20110422_0055	0	20110422_0109	430
20110422_0055	0	20110319_0249	413
20110422_0055	0	20110319_0103	404
20110422_0055	0	20110424_0276	572
20110422_0058	0	20110319_0187	368
20110422_0058	0	20110424_0211	392
20110422_0068	0	20110422_0008	372
20110422_0068	0	20110320_0172	439
20110422_0068	0	20110423_0364	474
20110422_0104	0	20110424_0233	434
20110422_0104	0	20110424_0013	363
20110422_0104	0	20110422_0058	441
20110422_0104	0	20110423_0184	426
20110422_0109	0	20110319_0142	394
20110422_0109	0	20110319_0040	410
20110422_0109	0	20110423_0164	368
20110422_0109	0	20110422_0055	393
20110423_0011	0	20110319_0058	434
20110423_0011	0	20110320_0096	501
20110423_0011	0	20110423_0373	496
20110423_0011	0	20110320_0166	465
20110423_0013	0	20110423_0278	421
20110423_0013	0	20110319_0059	396
20110423_0013	0	20110320_0030	494
20110423_0013	0	20110319_0187	365
20110423_0013	0	20110422_0009	480
20110423_0049	0	20110319_0188	348
20110423_0075	0	20110422_0008	375
20110423_0075	0	20110319_0187	364
20110423_0122	0	20110423_0335	376
20110423_0122	0	20110423_0282	371
20110423_0122	0	20110319_0071	413
20110423_0122	0	20110319_0058	422
20110423_0122	0	20110320_0166	473
20110423_0122	0	20110319_0175	420
20110423_0130	0	20110424_0018	389
20110423_0130	0	20110422_0008	373
20110423_0130	0	20110319_0204	344
20110423_0131	0	20110424_0018	393
20110423_0131	0	20110319_0249	411
20110423_0131	0	20110319_0059	384
20110423_0131	0	20110424_0197	535
20110423_0131	0	20110320_0096	499
20110423_0131	0	20110424_0285	490
20110423_0131	0	20110422_0068	431
20110423_0143	0	20110318_0030	274
20110423_0143	0	20110318_0030	278
20110423_0143	0	20110423_0049	344
20110423_0143	0	20110424_0013	360
20110423_0153	0	20110320_0116	513
20110423_0153	0	20110423_0130	478
20110423_0164	0	20110319_0042	348
20110423_0173	0	20110423_0299	445
20110423_0173	0	20110424_0055	617
20110423_0173	0	20110319_0175	419
20110423_0184	0	20110319_0042	346
20110423_0191	0	20110320_0050	498
20110423_0196	0	20110319_0175	412
20110423_0198	0	20110423_0153	394
20110423_0202	0	20110320_0188	485
20110423_0202	0	20110424_0233	458
20110423_0202	0	20110320_0089	444
20110423_0244	0	20110422_0058	443
20110423_0244	0	20110423_0130	500
20110423_0244	0	20110319_0058	414
20110423_0244	0	20110424_0018	394
20110423_0256	0	20110319_0159	335
20110423_0256	0	20110320_0100	510
20110423_0278	0	20110423_0143	520
20110423_0278	0	20110424_0287	536
20110423_0278	0	20110423_0143	507
20110423_0278	0	20110320_0200	456
20110423_0279	0	20110320_0100	515
20110423_0279	0	20110422_0068	440
20110423_0279	0	20110423_0296	371
20110423_0279	0	20110319_0187	359
20110423_0282	0	20110423_0278	441
20110423_0282	0	20110422_0104	389
20110423_0294	0	20110423_0198	487
20110423_0296	0	20110319_0071	399
20110423_0296	0	20110423_0202	441
20110423_0296	0	20110320_0007	386
20110423_0296	0	20110423_0164	355
20110423_0296	0	20110424_0296	885
20110423_0299	0	20110424_0055	625
20110423_0299	0	20110422_0055	387
20110423_0299	0	20110318_0030	285
20110423_0299	0	20110319_0109	359
20110423_0335	0	20110423_0282	365
20110423_0335	0	20110422_0009	473
20110423_0335	0	20110320_0188	485
20110423_0364	0	20110320_0050	492
20110423_0364	0	20110319_0214	367
20110423_0364	0	20110320_0089	434
20110423_0373	0	20110320_0092	357
20110423_0373	0	20110423_0184	422
20110424_0002	0	20110423_0013	294
20110424_0002	0	20110423_0278	429
20110424_0002	0	20110423_0196	402
20110424_0002	0	20110423_0130	481
20110424_0018	0	20110319_0120	304
20110424_0028	0	20110424_0242	462
20110424_0028	0	20110424_0276	571
20110424_0028	0	20110423_0049	343
20110424_0028	0	20110319_0077	404
20110424_0028	0	20110320_0188	471
20110424_0028	0	20110319_0222	389
20110424_0055	0	20110423_0130	500
20110424_0055	0	20110319_0204	344
20110424_0055	0	20110319_0103	399
20110424_0055	0	20110320_0050	498
20110424_0067	0	20110423_0173	384
20110424_0067	0	20110423_0184	423
20110424_0067	0	20110319_0120	295
20110424_0067	0	20110320_0096	487
20110424_0132	0	20110319_0137	383
20110424_0132	0	20110423_0049	331
20110424_0132	0	20110319_0116	357
20110424_0139	0	20110320_0089	441
20110424_0139	0	20110424_0285	500
20110424_0139	0	20110423_0075	383
20110424_0139	0	20110319_0071	397
20110424_0197	0	20110423_0122	497
20110424_0197	0	20110320_0024	474
20110424_0211	0	20110320_0034	404
20110424_0211	0	20110423_0191	536
20110424_0233	0	20110319_0208	339
20110424_0233	0	20110424_0028	455
20110424_0233	0	20110320_0092	348
20110424_0233	0	20110319_0222	404
20110424_0233	0	20110423_0131	454
20110424_0242	0	20110423_0244	435
20110424_0242	0	20110320_0038	478
20110424_0242	0	20110320_0089	440
20110424_0276	0	20110319_0077	386
20110424_0276	0	20110423_0153	379
20110424_0276	0	20110319_0204	357
20110424_0276	0	20110423_0335	392
20110424_0276	0	20110423_0244	451
20110424_0287	0	20110319_0116	342
20110424_0287	0	20110423_0011	420
20110424_0287	0	20110319_0175	411
20110424_0296	0	20110423_0294	432
20110424_0296	0	20110424_0276	587
20110318_0002	0	403
20110318_0002	0	392
20110318_0002	0	404
20110318_0017	0	288
20110318_0017	0	287
20110318_0018	0	311
20110318_0018	0	309
20110318_0018	0	321
20110318_0018	0	319
20110318_0037	0	347
20110318_0037	0	368
20110318_0037	0	360
20110318_0037	0	348
20110318_0037	0	366
20110319_0043	0	362
20110319_0043	0	365
20110319_0043	0	346
20110319_0048	0	358
20110319_0048	0	364
20110319_0048	0	377
20110319_0051	0	369
20110319_0051	0	375
20110319_0052	0	364
20110319_0052	0	368
20110319_0052	0	380
20110319_0052	0	374
20110319_0052	0	360
20110319_0053	0	332
20110319_0053	0	323
20110319_0053	0	331
20110319_0053	0	327
20110319_0055	0	340
20110319_0055	0	335
20110319_0055	0	345
20110319_0055	0	334
20110319_0055	0	330
20110319_0055	0	344
20110319_0065	0	529
20110319_0065	0	531
20110319_0065	0	537
20110319_0075	0	413
20110319_0075	0	417
20110319_0075	0	407
20110319_0075	0	410
20110319_0080	0	522
20110319_0080	0	527
20110319_0096	0	337
20110319_0096	0	338
20110319_0096	0	348
20110319_0096	0	352
20110319_0096	0	332
20110319_0096	0	329
20110319_0104	0	356
20110319_0106	0	346
20110319_0106	0	352
20110319_0106	0	357
20110319_0126	0	528
20110319_0126	0	534
20110319_0134	0	368
20110319_0134	0	373
20110319_0134	0	359
20110319_0134	0	381
20110319_0170	0	404
20110319_0170	0	411
20110319_0170	0	398
20110319_0170	0	415
20110319_0217	0	371
20110319_0217	0	368
20110319_0217	0	365
20110319_0217	0	356
20110319_0217	0	369
20110319_0237	0	355
20110319_0237	0	360
20110319_0243	0	353
20110319_0243	0	336
20110319_0252	0	349
20110319_0252	0	336
20110319_0252	0	335
20110319_0252	0	342
20110319_0254	0	464
20110319_0254	0	448
20110319_0254	0	457
20110319_0263	0	308
20110319_0267	0	432
20110319_0267	0	450
20110319_0286	0	394
20110319_0286	0	390
20110319_0289	0	379
20110319_0289	0	389
20110319_0289	0	385
20110319_0289	0	381
20110319_0289	0	387
20110319_0289	0	384
20110320_0021	0	495
20110320_0021	0	479
20110320_0021	0	497
20110320_0021	0	478
20110320_0021	0	491
20110320_0021	0	477
20110320_0032	0	455
20110320_0032	0	435
20110320_0032	0	432
20110320_0045	0	388
20110320_0045	0	409
20110320_0045	0	385
20110320_0048	0	577
20110320_0048	0	567
20110320_0058	0	484
20110320_0058	0	465
20110320_0058	0	486
20110320_0058	0	483
20110320_0058	0	471
20110320_0068	0	505
20110320_0068	0	500
20110320_0068	0	489
20110320_0107	0	451
20110320_0107	0	432
20110320_0107	0	437
20110320_0107	0	448
20110320_0120	0	555
20110320_0120	0	561
20110320_0120	0	559
20110320_0152	0	483
20110320_0152	0	479
20110320_0152	0	477
20110320_0153	0	360
20110320_0153	0	367
20110320_0153	0	373
20110320_0183	0	418
20110320_0189	0	523
20110320_0193	0	448
20110320_0193	0	453
20110320_0193	0	449
20110320_0193	0	450
20110320_0193	0	445
20110422_0015	0	474
20110422_0015	0	471
20110422_0025	0	427
20110422_0025	0	422
20110422_0025	0	433
20110422_0025	0	419
20110422_0025	0	432
20110422_0026	0	433
20110422_0026	0	451
20110422_0026	0	446
20110422_0026	0	444
20110422_0039	0	411
20110422_0039	0	406
20110422_0039	0	401
20110422_0039	0	407
20110422_0060	0	495
20110422_0060	0	497
20110422_0060	0	490
20110422_0060	0	489
20110422_0060	0	485
20110422_0072	0	413
20110422_0072	0	411
20110422_0083	0	380
20110422_0083	0	399
20110422_0101	0	430
20110422_0101	0	428
20110422_0101	0	419
20110422_0101	0	429
20110423_0006	0	352
20110423_0006	0	360
20110423_0006	0	348
20110423_0006	0	356
20110423_0006	0	368
20110423_0008	0	301
20110423_0008	0	292
20110423_0008	0	289
20110423_0008	0	302
20110423_0026	0	408
20110423_0026	0	416
20110423_0047	0	436
20110423_0047	0	435
20110423_0047	0	448
20110423_0047	0	439
20110423_0058	0	484
20110423_0058	0	468
20110423_0058	0	481
20110423_0082	0	539
20110423_0082	0	558
20110423_0084	0	421
20110423_0084	0	418
20110423_0098	0	339
20110423_0098	0	348
20110423_0098	0	346
20110423_0112	0	518
20110423_0112	0	517
20110423_0112	0	519
20110423_0121	0	322
20110423_0121	0	318
20110423_0121	0	327
20110423_0133	0	374
20110423_0133	0	376
20110423_0133	0	371
20110423_0133	0	375
20110423_0133	0	384
20110423_0139	0	389
20110423_0139	0	397
20110423_0149	0	401
20110423_0181	0	510
20110423_0181	0	500
20110423_0181	0	508
20110423_0181	0	497
20110423_0181	0	515
20110423_0189	0	777
20110423_0189	0	784
20110423_0189	0	783
20110423_0197	0	371
20110423_0197	0	389
20110423_0197	0	373
20110423_0197	0	369
20110423_0197	0	380
20110423_0197	0	367
20110423_0197	0	372
20110423_0245	0	394
20110423_0245	0	412
20110423_0245	0	397
20110423_0245	0	405
20110423_0272	0	556
20110423_0272	0	544
20110423_0281	0	525
20110423_0281	0	519
20110423_0281	0	520
20110423_0281	0	515
20110423_0281	0	506
20110423_0309	0	394
20110423_0316	0	419
20110423_0316	0	417
20110423_0316	0	422
20110423_0320	0	405
20110423_0320	0	402
20110423_0320	0	424
20110423_0320	0	404
20110423_0323	0	443
20110423_0347	0	449
20110423_0362	0	647
20110423_0362	0	634
20110423_0362	0	648
20110423_0362	0	631
20110423_0371	0	498
20110423_0371	0	492
20110424_0008	0	414
20110424_0008	0	410
20110424_0008	0	430
20110424_0037	0	432
20110424_0042	0	553
20110424_0042	0	548
20110424_0042	0	540
20110424_0042	0	551
20110424_0042	0	556
20110424_0046	0	666
20110424_0060	0	517
20110424_0060	0	506
20110424_0068	0	441
20110424_0068	0	450
20110424_0101	0	375
20110424_0101	0	367
20110424_0101	0	356
20110424_0110	0	458
20110424_0110	0	464
20110424_0110	0	477
20110424_0110	0	455
20110424_0110	0	471
20110424_0134	0	459
20110424_0135	0	389
20110424_0135	0	396
20110424_0135	0	395
20110424_0148	0	435
20110424_0148	0	434
20110424_0148	0	449
20110424_0148	0	451
20110424_0148	0	441
20110424_0148	0	443
20110424_0148	0	436
20110424_0148	0	427
20110424_0156	0	521
20110424_0156	0	537
20110424_0174	0	517
20110424_0174	0	526
20110424_0174	0	535
20110424_0174	0	521
20110424_0174	0	519
20110424_0195	0	513
20110424_0195	0	519
20110424_0195	0	502
20110424_0230	0	421
20110424_0230	0	408
20110424_0230	0	409
20110424_0238	0	506
20110424_0238	0	520
20110424_0238	0	517
20110424_0247	0	411
20110424_0247	0	402
20110424_0247	0	408
20110424_0247	0	398
20110424_0255	0	435
20110424_0255	0	440
20110318_0002	0	20110320_0045	401
20110318_0002	0	20110320_0128	472
20110318_0002	0	20110424_0156	522
20110318_0002	0	20110423_0006	347
20110318_0017	0	20110423_0315	409
20110318_0018	0	20110319_0043	350
20110318_0018	0	20110424_0060	527
20110318_0037	0	20110319_0075	404
20110318_0037	0	20110319_0043	358
20110318_0037	0	20110319_0052	359
20110318_0037	0	20110320_0058	468
20110318_0037	0	20110423_0098	355
20110318_0037	0	20110423_0098	333
20110318_0037	0	20110320_0183	424
20110319_0043	0	20110423_0197	387
20110319_0043	0	20110319_0080	524
20110319_0048	0	20110424_0101	359
20110319_0048	0	20110320_0152	500
20110319_0048	0	20110424_0156	532
20110319_0051	0	20110320_0068	496
20110319_0051	0	20110319_0106	345
20110319_0051	0	20110319_0055	330
20110319_0052	0	20110320_0193	468
20110319_0052	0	20110423_0121	337
20110319_0053	0	20110423_0006	347
20110319_0053	0	20110422_0026	446
20110319_0055	0	20110424_0046	672
20110319_0055	0	20110423_0149	397
20110319_0065	0	20110320_0152	486
20110319_0065	0	20110320_0032	438
20110319_0065	0	20110424_0255	451
20110319_0065	0	20110320_0120	563
20110319_0065	0	20110424_0238	528
20110319_0075	0	20110319_0252	347
20110319_0080	0	20110320_0189	516
20110319_0080	0	20110319_0052	380
20110319_0080	0	20110423_0026	402
20110319_0096	0	20110422_0060	495
20110319_0096	0	20110320_0068	487
20110319_0104	0	20110319_0043	364
20110319_0104	0	20110423_0245	398
20110319_0104	0	20110423_0058	477
20110319_0106	0	20110320_0189	515
20110319_0106	0	20110319_0048	373
20110319_0106	0	20110319_0126	533
20110319_0106	0	20110424_0046	664
20110319_0106	0	20110318_0002	398
20110319_0126	0	20110319_0263	309
20110319_0126	0	20110423_0272	555
20110319_0126	0	20110422_0025	423
20110319_0134	0	20110422_0101	420
20110319_0170	0	20110423_0098	335
20110319_0170	0	20110424_0059	561
20110319_0170	0	20110319_0243	340
20110319_0170	0	20110319_0243	337
20110319_0170	0	20110319_0055	342
20110319_0217	0	20110424_0101	364
20110319_0217	0	20110319_0254	452
20110319_0217	0	20110424_0134	460
20110319_0237	0	20110320_0152	499
20110319_0243	0	20110424_0135	393
20110319_0243	0	20110424_0135	391
20110319_0243	0	20110423_0084	409
20110319_0243	0	20110422_0015	467
20110319_0243	0	20110320_0104	460
20110319_0243	0	20110320_0048	585
20110319_0252	0	20110319_0237	339
20110319_0252	0	20110319_0267	438
20110319_0252	0	20110423_0189	772
20110319_0252	0	20110423_0315	422
20110319_0254	0	20110424_0042	536
20110319_0254	0	20110319_0096	343
20110319_0254	0	20110318_0037	357
20110319_0254	0	20110318_0018	314
20110319_0254	0	20110422_0083	379
20110319_0263	0	20110320_0021	492
20110319_0263	0	20110423_0082	550
20110319_0267	0	20110423_0323	444
20110319_0267	0	20110424_0247	403
20110319_0286	0	20110319_0104	371
20110319_0286	0	20110320_0193	454
20110319_0286	0	20110423_0121	321
20110319_0286	0	20110320_0032	439
20110319_0286	0	20110423_0121	320
20110319_0289	0	20110423_0149	399
20110319_0289	0	20110424_0101	357
20110320_0021	0	20110423_0058	469
20110320_0021	0	20110319_0263	298
20110320_0032	0	20110319_0134	369
20110320_0032	0	20110319_0052	366
20110320_0032	0	20110423_0047	428
20110320_0045	0	20110319_0237	349
20110320_0045	0	20110318_0018	309
20110320_0045	0	20110320_0183	409
20110320_0045	0	20110320_0120	572
20110320_0048	0	20110423_0266	476
20110320_0048	0	20110319_0048	360
20110320_0058	0	20110319_0043	346
20110320_0058	0	20110423_0315	426
20110320_0058	0	20110424_0037	413
20110320_0058	0	20110423_0026	395
20110320_0058	0	20110320_0068	486
20110320_0068	0	20110422_0039	392
20110320_0068	0	20110423_0362	641
20110320_0104	0	20110319_0126	529
20110320_0104	0	20110423_0245	402
20110320_0107	0	20110423_0347	430
20110320_0107	0	20110424_0135	386
20110320_0107	0	20110423_0362	651
20110320_0107	0	20110320_0048	585
20110320_0107	0	20110424_0068	445
20110320_0107	0	20110423_0197	384
20110320_0107	0	20110424_0247	398
20110320_0107	0	20110319_0134	358
20110320_0107	0	20110423_0272	550
20110320_0107	0	20110320_0193	456
20110320_0120	0	20110423_0133	391
20110320_0128	0	20110320_0068	485
20110320_0128	0	20110318_0002	411
20110320_0128	0	20110320_0045	388
20110320_0128	0	20110422_0039	398
20110320_0153	0	20110423_0323	423
20110320_0153	0	20110319_0080	520
20110320_0153	0	20110319_0289	383
20110320_0153	0	20110423_0098	350
20110320_0153	0	20110319_0051	356
20110320_0189	0	20110424_0192	496
20110320_0189	0	20110423_0082	545
20110320_0193	0	20110320_0120	554
20110320_0193	0	20110319_0134	379
20110320_0193	0	20110423_0315	414
20110422_0015	0	20110424_0238	529
20110422_0015	0	20110423_0189	776
20110422_0025	0	20110424_0135	397
20110422_0025	0	20110319_0051	369
20110422_0025	0	20110423_0309	414
20110422_0025	0	20110423_0112	522
20110422_0026	0	20110423_0112	512
20110422_0026	0	20110319_0052	367
20110422_0026	0	20110318_0018	328
20110422_0026	0	20110423_0371	500
20110422_0026	0	20110424_0101	367
20110422_0026	0	20110424_0174	531
20110422_0039	0	20110423_0315	416
20110422_0039	0	20110320_0104	462
20110422_0039	0	20110424_0068	443
20110422_0060	0	20110319_0043	346
20110422_0060	0	20110423_0008	307
20110422_0060	0	20110319_0286	393
20110422_0072	0	20110423_0197	378
20110422_0072	0	20110320_0021	495
20110422_0072	0	20110422_0015	475
20110422_0072	0	20110319_0106	351
20110422_0072	0	20110320_0153	371
20110422_0072	0	20110423_0181	516
20110422_0083	0	20110424_0068	449
20110422_0083	0	20110319_0048	359
20110422_0083	0	20110424_0060	525
20110422_0101	0	20110424_0046	678
20110422_0101	0	20110319_0289	371
20110423_0006	0	20110423_0082	554
20110423_0006	0	20110320_0189	521
20110423_0006	0	20110423_0112	508
20110423_0008	0	20110424_0134	454
20110423_0026	0	20110423_0149	401
20110423_0026	0	20110423_0121	318
20110423_0026	0	20110320_0128	484
20110423_0047	0	20110423_0112	503
20110423_0058	0	20110422_0025	435
20110423_0058	0	20110319_0075	398
20110423_0058	0	20110318_0037	353
20110423_0058	0	20110318_0017	293
20110423_0058	0	20110424_0230	421
20110423_0084	0	20110423_0133	389
20110423_0084	0	20110424_0134	459
20110423_0084	0	20110424_0230	420
20110423_0098	0	20110423_0220	444
20110423_0098	0	20110320_0189	522
20110423_0121	0	20110319_0134	360
20110423_0121	0	20110423_0245	404
20110423_0133	0	20110423_0347	444
20110423_0133	0	20110320_0193	450
20110423_0133	0	20110424_0042	552
20110423_0133	0	20110424_0192	492
20110423_0139	0	20110423_0371	501
20110423_0149	0	20110422_0015	484
20110423_0149	0	20110423_0121	338
20110423_0181	0	20110319_0096	339
20110423_0181	0	20110320_0104	458
20110423_0181	0	20110319_0052	367
20110423_0181	0	20110424_0156	530
20110423_0181	0	20110424_0008	424
20110423_0189	0	20110320_0021	475
20110423_0189	0	20110422_0039	410
20110423_0189	0	20110320_0032	451
20110423_0189	0	20110320_0107	433
20110423_0197	0	20110423_0316	429
20110423_0220	0	20110319_0134	357
20110423_0245	0	20110319_0048	379
20110423_0245	0	20110424_0059	558
20110423_0266	0	20110320_0183	418
20110423_0266	0	20110424_0255	440
20110423_0272	0	20110320_0152	485
20110423_0281	0	20110319_0217	372
20110423_0281	0	20110423_0189	783
20110423_0281	0	20110423_0189	777
20110423_0281	0	20110423_0272	536
20110423_0309	0	20110320_0107	436
20110423_0309	0	20110320_0104	462
20110423_0309	0	20110424_0037	426
20110423_0315	0	20110318_0018	331
20110423_0315	0	20110424_0060	506
20110423_0315	0	20110422_0039	402
20110423_0315	0	20110319_0104	376
20110423_0316	0	20110422_0060	495
20110423_0316	0	20110422_0025	434
20110423_0316	0	20110319_0052	376
20110423_0316	0	20110422_0083	387
20110423_0320	0	20110423_0371	504
20110423_0320	0	20110319_0048	373
20110423_0320	0	20110423_0245	400
20110423_0323	0	20110320_0153	367
20110423_0323	0	20110422_0039	389
20110423_0323	0	20110423_0008	300
20110423_0323	0	20110424_0008	410
20110423_0347	0	20110424_0134	459
20110423_0347	0	20110424_0059	574
20110423_0347	0	20110422_0026	433
20110423_0362	0	20110319_0075	415
20110423_0371	0	20110423_0197	380
20110423_0371	0	20110423_0139	402
20110423_0371	0	20110424_0195	521
20110423_0371	0	20110319_0104	371
20110423_0371	0	20110318_0037	368
20110423_0371	0	20110319_0051	351
20110423_0371	0	20110423_0133	384
20110424_0008	0	20110320_0107	429
20110424_0008	0	20110320_0068	496
20110424_0008	0	20110422_0026	443
20110424_0037	0	20110423_0098	340
20110424_0037	0	20110423_0189	782
20110424_0042	0	20110320_0193	454
20110424_0042	0	20110320_0032	447
20110424_0042	0	20110423_0121	321
20110424_0046	0	20110320_0068	493
20110424_0046	0	20110319_0055	342
20110424_0046	0	20110318_0017	284
20110424_0046	0	20110319_0126	511
20110424_0046	0	20110320_0058	479
20110424_0046	0	20110422_0072	412
20110424_0046	0	20110320_0045	387
20110424_0046	0	20110423_0139	404
20110424_0059	0	20110319_0051	365
20110424_0059	0	20110424_0135	389
20110424_0060	0	20110422_0026	443
20110424_0060	0	20110424_0230	408
20110424_0068	0	20110319_0053	314
20110424_0068	0	20110319_0051	373
20110424_0068	0	20110319_0170	393
20110424_0101	0	20110319_0237	353
20110424_0110	0	20110319_0053	333
20110424_0110	0	20110318_0018	324
20110424_0110	0	20110320_0107	451
20110424_0110	0	20110423_0320	419
20110424_0110	0	20110422_0072	401
20110424_0110	0	20110423_0181	497
20110424_0110	0	20110319_0051	366
20110424_0110	0	20110320_0107	450
20110424_0134	0	20110423_0320	407
20110424_0134	0	20110319_0289	378
20110424_0134	0	20110319_0055	343
20110424_0135	0	20110319_0051	352
20110424_0135	0	20110319_0237	343
20110424_0148	0	20110424_0156	544
20110424_0148	0	20110319_0237	342
20110424_0148	0	20110319_0134	365
20110424_0148	0	20110319_0134	372
20110424_0156	0	20110320_0107	452
20110424_0156	0	20110319_0289	378
20110424_0174	0	20110318_0017	294
20110424_0174	0	20110319_0053	327
20110424_0174	0	20110423_0006	355
20110424_0192	0	20110319_0263	310
20110424_0192	0	20110424_0101	363
20110424_0192	0	20110320_0152	485
20110424_0192	0	20110423_0347	442
20110424_0192	0	20110424_0046	666
20110424_0192	0	20110422_0039	405
20110424_0195	0	20110423_0266	455
20110424_0230	0	20110319_0286	386
20110424_0230	0	20110320_0045	406
20110424_0230	0	20110424_0060	529
20110424_0230	0	20110423_0047	437
20110424_0230	0	20110422_0026	443
20110424_0238	0	20110319_0286	395
20110424_0238	0	20110423_0133	388
20110424_0238	0	20110424_0247	411
20110424_0247	0	20110423_0220	447
20110424_0255	0	20110319_0126	512
20110424_0255	0	20110319_0104	363
20110318_0006	0	297
20110318_0006	0	296
20110318_0006	0	309
20110318_0006	0	315
20110318_0006	0	292
20110318_0009	0	333
20110318_0009	0	342
20110318_0022	0	285
20110318_0022	0	286
20110318_0035	0	319
20110318_0041	0	361
20110318_0041	0	356
20110318_0041	0	380
20110318_0041	0	376
20110318_0041	0	366
20110319_0001	0	294
20110319_0001	0	293
20110319_0003	0	320
20110319_0003	0	311
20110319_0003	0	333
20110319_0003	0	322
20110319_0008	0	298
20110319_0008	0	295
20110319_0008	0	276
20110319_0008	0	297
20110319_0008	0	280
20110319_0012	0	321
20110319_0021	0	346
20110319_0026	0	340
20110319_0028	0	290
20110319_0028	0	309
20110319_0028	0	301
20110319_0041	0	371
20110319_0041	0	394
20110319_0119	0	352
20110319_0128	0	342
20110319_0128	0	358
20110319_0128	0	338
20110319_0128	0	349
20110319_0144	0	364
20110319_0144	0	365
20110319_0144	0	380
20110319_0144	0	387
20110319_0144	0	370
20110319_0146	0	366
20110319_0146	0	352
20110319_0146	0	363
20110319_0146	0	350
20110319_0148	0	386
20110319_0148	0	370
20110319_0148	0	367
20110319_0148	0	381
20110319_0148	0	378
20110319_0153	0	345
20110319_0153	0	339
20110319_0153	0	341
20110319_0153	0	347
20110319_0156	0	380
20110319_0156	0	368
20110319_0156	0	373
20110319_0156	0	375
20110319_0156	0	372
20110319_0165	0	425
20110319_0165	0	432
20110319_0165	0	441
20110319_0166	0	429
20110319_0166	0	428
20110319_0166	0	414
20110319_0179	0	451
20110319_0179	0	449
20110319_0179	0	446
20110319_0179	0	453
20110319_0186	0	372
20110319_0186	0	392
20110319_0186	0	382
20110319_0186	0	387
20110319_0199	0	319
20110319_0199	0	313
20110319_0199	0	327
20110319_0234	0	347
20110319_0234	0	349
20110319_0234	0	362
20110319_0234	0	342
20110319_0236	0	387
20110319_0236	0	390
20110319_0244	0	343
20110319_0244	0	345
20110319_0244	0	336
20110319_0244	0	341
20110319_0244	0	347
20110319_0248	0	401
20110319_0248	0	415
20110319_0274	0	415
20110319_0274	0	416
20110319_0274	0	407
20110319_0279	0	372
20110319_0279	0	376
20110320_0005	0	486
20110320_0005	0	476
20110320_0005	0	467
20110320_0013	0	495
20110320_0013	0	499
20110320_0013	0	492
20110320_0013	0	509
20110320_0013	0	507
20110320_0035	0	438
20110320_0035	0	427
20110320_0035	0	429
20110320_0035	0	435
20110320_0035	0	422
20110320_0035	0	424
20110320_0051	0	475
20110320_0051	0	472
20110320_0051	0	469
20110320_0051	0	458
20110320_0054	0	434
20110320_0054	0	439
20110320_0054	0	441
20110320_0054	0	446
20110320_0094	0	465
20110320_0094	0	456
20110320_0094	0	459
20110320_0102	0	605
20110320_0102	0	617
20110320_0102	0	599
20110320_0132	0	449
20110320_0132	0	443
20110320_0143	0	454
20110320_0150	0	443
20110320_0150	0	424
20110320_0171	0	411
20110320_0171	0	413
20110320_0171	0	398
20110320_0171	0	406
20110320_0171	0	397
20110320_0171	0	407
20110320_0171	0	408
20110422_0017	0	418
20110422_0017	0	431
20110422_0017	0	432
20110422_0017	0	440
20110422_0017	0	417
20110422_0024	0	421
20110422_0024	0	434
20110422_0031	0	314
20110422_0036	0	376
20110422_0036	0	378
20110422_0036	0	382
20110422_0045	0	452
20110422_0045	0	457
20110422_0045	0	450
20110422_0054	0	415
20110422_0054	0	406
20110422_0054	0	420
20110422_0054	0	408
20110422_0054	0	411
20110422_0056	0	434
20110422_0056	0	437
20110422_0056	0	435
20110422_0056	0	440
20110422_0056	0	438
20110422_0056	0	445
20110422_0056	0	433
20110422_0062	0	460
20110422_0062	0	468
20110422_0071	0	513
20110422_0071	0	524
20110422_0071	0	528
20110422_0088	0	446
20110422_0098	0	444
