10	300
20110320_0116	0	20110319_0071	783
20110320_0116	0	20110319_0214	776
20110320_0116	0	20110424_0139	856
20110320_0116	0	20110319_0097	714
20110320_0116	0	20110319_0058	863
20110320_0116	0	20110423_0173	758
20110320_0116	0	20110424_0296	1587
20110320_0158	0	20110423_0244	816
20110320_0158	0	20110320_0089	927
20110320_0158	0	20110319_0040	754
20110320_0158	0	20110422_0008	761
20110320_0166	0	20110423_0099	835
20110320_0166	0	20110424_0233	759
20110320_0166	0	20110424_0211	782
20110320_0172	0	20110320_0096	1077
20110320_0172	0	20110424_0233	756
20110320_0188	0	20110423_0296	778
20110320_0188	0	20110424_0002	766
20110320_0188	0	20110423_0198	973
20110320_0188	0	20110320_0028	937
20110320_0190	0	20110320_0020	939
20110320_0200	0	20110319_0071	772
20110422_0004	0	20110424_0233	780
20110422_0004	0	20110423_0282	747
20110422_0004	0	20110424_0296	1593
20110422_0004	0	20110320_0190	1064
20110422_0008	0	20110423_0191	934
20110422_0008	0	20110320_0200	921
20110422_0008	0	20110320_0030	1069
20110422_0009	0	20110423_0173	748
20110422_0009	0	20110424_0233	757
20110422_0009	0	20110423_0075	835
20110422_0009	0	20110320_0200	924
20110422_0009	0	20110320_0100	1155
20110422_0018	0	20110319_0249	818
20110422_0055	0	20110422_0018	953
20110422_0055	0	20110319_0097	723
20110422_0055	0	20110318_0030	597
20110422_0055	0	20110423_0164	864
20110422_0055	0	20110320_0060	924
20110422_0055	0	20110424_0028	846
20110422_0055	0	20110423_0130	983
20110422_0058	0	20110422_0055	707
20110422_0058	0	20110319_0204	697
20110422_0058	0	20110319_0175	767
20110422_0058	0	20110424_0233	764
20110422_0058	0	20110424_0287	1082
20110422_0058	0	20110319_0187	735
20110422_0058	0	20110320_0028	941
20110422_0104	0	20110424_0067	1161
20110422_0104	0	20110319_0097	716
20110422_0109	0	20110423_0131	832
20110422_0109	0	20110319_0188	659
20110422_0109	0	20110319_0077	752
20110422_0109	0	20110319_0120	697
20110422_0109	0	20110423_0256	1251
20110422_0109	0	20110319_0116	787
20110423_0011	0	20110424_0287	1083
20110423_0011	0	20110320_0030	1080
20110423_0011	0	20110320_0024	967
20110423_0013	0	20110319_0040	739
20110423_0049	0	20110319_0040	744
20110423_0049	0	20110319_0187	726
20110423_0049	0	20110422_0004	702
20110423_0049	0	20110423_0373	914
20110423_0049	0	20110320_0096	1091
20110423_0075	0	20110318_0030	591
20110423_0075	0	20110320_0020	925
20110423_0075	0	20110423_0278	809
20110423_0099	0	20110319_0120	683
20110423_0099	0	20110319_0174	814
20110423_0099	0	20110320_0100	1170
20110423_0122	0	20110424_0242	935
20110423_0122	0	20110422_0004	696
20110423_0130	0	20110424_0132	895
20110423_0131	0	20110424_0067	1148
20110423_0131	0	20110422_0055	688
20110423_0131	0	20110422_0055	692
20110423_0143	0	20110423_0256	1267
20110423_0143	0	20110423_0282	743
20110423_0153	0	20110319_0159	694
20110423_0153	0	20110320_0188	969
20110423_0153	0	20110319_0112	779
20110423_0153	0	20110320_0188	978
20110423_0153	0	20110319_0214	776
20110423_0153	0	20110320_0050	979
20110423_0164	0	20110423_0256	1250
20110423_0173	0	20110319_0249	815
20110423_0173	0	20110423_0191	941
20110423_0173	0	20110424_0139	861
20110423_0173	0	20110422_0004	708
20110423_0173	0	20110424_0028	857
20110423_0173	0	20110319_0112	788
20110423_0184	0	20110320_0007	863
20110423_0184	0	20110423_0335	951
20110423_0191	0	20110320_0028	935
20110423_0191	0	20110319_0175	777
20110423_0191	0	20110319_0174	827
20110423_0196	0	20110319_0222	828
20110423_0196	0	20110423_0131	852
20110423_0196	0	20110320_0172	901
20110423_0196	0	20110422_0004	699
20110423_0196	0	20110423_0282	745
20110423_0198	0	20110423_0184	828
20110423_0198	0	20110424_0242	950
20110423_0202	0	20110320_0188	988
20110423_0202	0	20110424_0139	872
20110423_0202	0	20110319_0137	800
20110423_0202	0	20110424_0028	846
20110423_0202	0	20110422_0008	768
20110423_0202	0	20110422_0018	954
20110423_0244	0	20110320_0172	915
20110423_0244	0	20110424_0233	756
20110423_0244	0	20110424_0296	1599
20110423_0256	0	20110423_0013	723
20110423_0256	0	20110320_0038	1016
20110423_0278	0	20110423_0299	923
20110423_0278	0	20110422_0055	697
20110423_0278	0	20110320_0100	1164
20110423_0278	0	20110319_0085	636
20110423_0278	0	20110423_0164	881
20110423_0279	0	20110423_0184	820
20110423_0279	0	20110319_0085	640
20110423_0294	0	20110424_0132	892
20110423_0294	0	20110423_0173	749
20110423_0294	0	20110320_0188	981
20110423_0296	0	20110320_0100	1167
20110423_0299	0	20110423_0294	920
20110423_0299	0	20110318_0030	574
20110423_0299	0	20110319_0059	795
20110423_0299	0	20110423_0122	972
20110423_0335	0	20110422_0009	893
20110423_0364	0	20110422_0009	899
20110423_0364	0	20110320_0116	992
20110423_0364	0	20110319_0042	651
20110423_0364	0	20110320_0089	925
20110423_0373	0	20110423_0011	822
20110423_0373	0	20110319_0174	830
20110423_0373	0	20110423_0202	836
20110424_0002	0	20110423_0130	993
20110424_0002	0	20110424_0211	767
20110424_0002	0	20110319_0175	771
20110424_0002	0	20110319_0214	778
20110424_0002	0	20110422_0009	876
20110424_0013	0	20110424_0285	972
20110424_0013	0	20110319_0281	743
20110424_0013	0	20110423_0049	751
20110424_0018	0	20110422_0055	702
20110424_0028	0	20110423_0335	957
20110424_0028	0	20110423_0153	833
20110424_0028	0	20110423_0296	774
20110424_0028	0	20110424_0285	971
20110424_0055	0	20110423_0049	756
20110424_0055	0	20110319_0208	710
20110424_0055	0	20110319_0059	791
20110424_0055	0	20110319_0137	784
20110424_0055	0	20110319_0112	776
20110424_0067	0	20110319_0112	800
20110424_0067	0	20110423_0049	737
20110424_0067	0	20110320_0024	962
20110424_0067	0	20110423_0294	921
20110424_0067	0	20110319_0120	689
20110424_0067	0	20110320_0172	902
20110424_0067	0	20110423_0335	941
20110424_0067	0	20110320_0024	950
20110424_0067	0	20110422_0109	796
20110424_0132	0	20110423_0198	979
20110424_0139	0	20110423_0049	759
20110424_0139	0	20110422_0104	781
20110424_0139	0	20110319_0214	757
20110424_0139	0	20110423_0296	774
20110424_0197	0	20110320_0060	912
20110424_0197	0	20110319_0116	767
20110424_0197	0	20110319_0187	744
20110424_0211	0	20110424_0013	773
20110424_0211	0	20110320_0200	919
20110424_0211	0	20110319_0042	658
20110424_0211	0	20110422_0004	707
20110424_0211	0	20110319_0281	758
20110424_0233	0	20110424_0013	765
20110424_0233	0	20110423_0364	864
20110424_0233	0	20110320_0100	1161
20110424_0242	0	20110423_0191	939
20110424_0276	0	20110319_0112	794
20110424_0276	0	20110424_0211	769
20110424_0276	0	20110320_0116	1003
20110424_0285	0	20110319_0071	768
20110424_0285	0	20110424_0276	1105
20110424_0287	0	20110424_0132	888
20110424_0287	0	20110423_0130	991
20110424_0287	0	20110319_0058	862
20110424_0287	0	20110320_0060	921
20110424_0287	0	20110423_0282	740
20110424_0287	0	20110319_0188	648
20110424_0296	0	20110320_0034	861
20110424_0296	0	20110423_0294	910
20110424_0296	0	20110422_0004	696
20110424_0296	0	20110319_0058	870
20110424_0296	0	20110424_0211	782
20110318_0002	0	909
20110318_0002	0	903
20110318_0002	0	912
20110318_0002	0	913
20110318_0017	0	605
20110318_0017	0	610
20110318_0017	0	599
20110318_0017	0	604
20110318_0017	0	619
20110318_0017	0	608
20110318_0017	0	603
20110318_0018	0	683
20110318_0018	0	690
20110318_0018	0	681
20110318_0018	0	686
20110318_0037	0	692
20110318_0037	0	696
20110318_0037	0	683
20110318_0037	0	694
20110318_0037	0	682
20110319_0043	0	704
20110319_0043	0	708
20110319_0043	0	699
20110319_0043	0	697
20110319_0048	0	713
20110319_0048	0	708
20110319_0052	0	763
20110319_0053	0	746
20110319_0053	0	754
20110319_0053	0	739
20110319_0053	0	750
20110319_0055	0	671
20110319_0055	0	685
20110319_0055	0	668
20110319_0065	0	946
20110319_0065	0	942
20110319_0065	0	962
20110319_0065	0	945
20110319_0065	0	950
20110319_0065	0	964
20110319_0065	0	956
20110319_0075	0	804
20110319_0080	0	912
20110319_0096	0	690
20110319_0104	0	731
20110319_0104	0	722
20110319_0104	0	742
20110319_0106	0	678
20110319_0126	0	1008
20110319_0126	0	996
20110319_0134	0	759
20110319_0134	0	780
20110319_0170	0	785
20110319_0170	0	796
20110319_0170	0	792
20110319_0217	0	737
20110319_0237	0	709
20110319_0237	0	721
20110319_0243	0	701
20110319_0243	0	700
20110319_0243	0	699
20110319_0243	0	692
20110319_0252	0	717
20110319_0254	0	940
20110319_0254	0	932
20110319_0254	0	946
20110319_0254	0	933
20110319_0263	0	693
20110319_0263	0	704
20110319_0267	0	822
20110319_0267	0	823
20110319_0267	0	825
20110319_0267	0	815
20110319_0286	0	859
20110319_0286	0	845
20110319_0289	0	789
20110319_0289	0	781
20110319_0289	0	784
20110319_0289	0	771
20110319_0289	0	780
20110320_0021	0	945
20110320_0021	0	952
20110320_0021	0	943
20110320_0021	0	958
20110320_0021	0	954
20110320_0032	0	913
20110320_0048	0	1169
20110320_0058	0	1062
20110320_0068	0	918
20110320_0068	0	909
20110320_0104	0	1061
20110320_0104	0	1049
20110320_0107	0	900
20110320_0107	0	903
20110320_0107	0	902
20110320_0120	0	1157
20110320_0120	0	1159
20110320_0120	0	1150
20110320_0120	0	1152
20110320_0120	0	1156
20110320_0128	0	1032
20110320_0128	0	1023
20110320_0152	0	1045
20110320_0153	0	846
20110320_0153	0	834
20110320_0153	0	832
20110320_0153	0	852
20110320_0153	0	845
20110320_0183	0	885
20110320_0183	0	905
20110320_0183	0	895
20110320_0183	0	897
20110320_0189	0	1024
20110320_0189	0	1020
20110320_0189	0	1042
20110320_0189	0	1022
20110320_0193	0	949
20110320_0193	0	952
20110422_0015	0	861
20110422_0015	0	842
20110422_0015	0	852
20110422_0015	0	854
20110422_0025	0	829
20110422_0025	0	811
20110422_0025	0	808
20110422_0025	0	816
20110422_0025	0	820
20110422_0026	0	870
20110422_0026	0	854
20110422_0026	0	850
20110422_0039	0	802
20110422_0060	0	889
20110422_0060	0	887
20110422_0072	0	775
20110422_0072	0	787
20110422_0072	0	766
20110422_0083	0	729
20110422_0083	0	741
20110422_0101	0	791
20110422_0101	0	809
20110423_0006	0	710
20110423_0006	0	725
20110423_0006	0	704
20110423_0006	0	723
20110423_0008	0	677
20110423_0008	0	676
20110423_0008	0	670
20110423_0026	0	899
20110423_0026	0	895
20110423_0026	0	904
20110423_0047	0	844
20110423_0047	0	849
20110423_0058	0	949
20110423_0082	0	1082
20110423_0082	0	1070
20110423_0082	0	1081
20110423_0082	0	1073
20110423_0084	0	816
20110423_0084	0	805
20110423_0084	0	815
20110423_0084	0	817
20110423_0098	0	687
20110423_0098	0	690
20110423_0112	0	1015
20110423_0112	0	1034
20110423_0112	0	1031
20110423_0121	0	765
20110423_0121	0	781
20110423_0121	0	771
20110423_0121	0	774
20110423_0121	0	777
20110423_0121	0	763
20110423_0133	0	812
20110423_0139	0	836
20110423_0139	0	837
20110423_0139	0	824
20110423_0181	0	998
20110423_0181	0	986
20110423_0181	0	988
20110423_0181	0	976
20110423_0181	0	992
20110423_0189	0	1468
20110423_0189	0	1461
20110423_0189	0	1477
20110423_0189	0	1472
20110423_0189	0	1471
20110423_0197	0	739
20110423_0197	0	749
20110423_0197	0	748
20110423_0220	0	957
20110423_0220	0	949
20110423_0220	0	953
20110423_0245	0	791
20110423_0245	0	799
20110423_0245	0	812
20110423_0245	0	797
20110423_0266	0	1005
20110423_0266	0	1002
20110423_0266	0	996
20110423_0266	0	993
20110423_0266	0	991
20110423_0266	0	1013
20110423_0272	0	980
20110423_0272	0	972
20110423_0281	0	1001
20110423_0281	0	988
20110423_0281	0	991
20110423_0281	0	1000
20110423_0309	0	814
20110423_0315	0	839
20110423_0315	0	862
20110423_0315	0	841
20110423_0316	0	891
20110423_0316	0	887
20110423_0316	0	886
20110423_0316	0	897
20110423_0316	0	882
20110423_0320	0	817
20110423_0320	0	803
20110423_0320	0	806
20110423_0323	0	879
20110423_0323	0	884
20110423_0323	0	881
20110423_0347	0	1000
20110423_0347	0	990
20110423_0347	0	994
20110423_0362	0	1230
20110423_0362	0	1249
20110423_0362	0	1252
20110423_0362	0	1240
20110423_0362	0	1238
20110423_0371	0	982
20110423_0371	0	994
20110423_0371	0	978
20110423_0371	0	992
20110423_0371	0	990
20110424_0008	0	899
20110424_0008	0	919
20110424_0008	0	898
20110424_0008	0	907
20110424_0037	0	816
20110424_0037	0	794
20110424_0042	0	1056
20110424_0042	0	1060
20110424_0046	0	1181
20110424_0046	0	1190
20110424_0059	0	1186
20110424_0059	0	1178
20110424_0059	0	1190
20110424_0060	0	1011
20110424_0060	0	1019
20110424_0060	0	1021
20110424_0060	0	1008
20110424_0068	0	892
20110424_0068	0	880
20110424_0068	0	888
20110424_0101	0	811
20110424_0110	0	934
20110424_0110	0	924
20110424_0110	0	926
20110424_0134	0	937
20110424_0134	0	919
20110424_0135	0	857
20110424_0135	0	859
20110424_0135	0	851
20110424_0135	0	847
20110424_0148	0	876
20110424_0148	0	887
20110424_0148	0	881
20110424_0148	0	867
20110424_0148	0	882
20110424_0148	0	865
20110424_0148	0	879
20110424_0148	0	880
20110424_0156	0	1043
20110424_0174	0	970
20110424_0174	0	978
20110424_0192	0	949
20110424_0192	0	968
20110424_0192	0	960
20110424_0192	0	948
20110424_0195	0	1098
20110424_0195	0	1082
20110424_0195	0	1092
20110424_0195	0	1093
20110424_0230	0	758
20110424_0230	0	744
20110424_0230	0	754
20110424_0230	0	763
20110424_0230	0	751
20110424_0238	0	955
20110424_0238	0	947
20110424_0238	0	941
20110424_0247	0	900
20110424_0247	0	896
20110424_0247	0	898
20110424_0247	0	889
20110424_0247	0	883
20110424_0255	0	874
20110424_0255	0	863
20110318_0002	0	20110424_0046	1177
20110318_0002	0	20110319_0243	691
20110318_0002	0	20110422_0039	815
20110318_0017	0	20110319_0263	701
20110318_0017	0	20110422_0025	828
20110318_0017	0	20110422_0083	743
20110318_0017	0	20110423_0082	1073
20110318_0017	0	20110319_0080	895
20110318_0018	0	20110424_0247	882
20110318_0018	0	20110319_0052	753
20110318_0018	0	20110320_0021	949
20110318_0037	0	20110319_0052	753
20110319_0043	0	20110423_0220	938
20110319_0043	0	20110318_0037	703
20110319_0048	0	20110424_0068	886
20110319_0051	0	20110422_0026	868
20110319_0051	0	20110423_0347	1008
20110319_0051	0	20110318_0037	681
20110319_0051	0	20110320_0189	1039
20110319_0051	0	20110424_0135	858
20110319_0051	0	20110320_0153	841
20110319_0052	0	20110320_0189	1028
20110319_0052	0	20110423_0220	952
20110319_0053	0	20110320_0068	909
20110319_0053	0	20110424_0046	1186
20110319_0053	0	20110319_0048	711
20110319_0055	0	20110423_0149	775
20110319_0055	0	20110423_0320	824
20110319_0065	0	20110422_0072	777
20110319_0065	0	20110424_0255	869
20110319_0065	0	20110424_0042	1047
20110319_0075	0	20110320_0104	1063
20110319_0075	0	20110422_0026	854
20110319_0075	0	20110320_0107	887
20110319_0080	0	20110319_0106	672
20110319_0080	0	20110319_0052	755
20110319_0080	0	20110320_0128	1020
20110319_0080	0	20110318_0017	618
20110319_0080	0	20110320_0189	1030
20110319_0080	0	20110320_0032	917
20110319_0096	0	20110424_0046	1179
20110319_0096	0	20110320_0058	1044
20110319_0096	0	20110423_0315	852
20110319_0104	0	20110423_0220	940
20110319_0104	0	20110320_0183	890
20110319_0104	0	20110423_0347	1008
20110319_0106	0	20110320_0153	834
20110319_0106	0	20110320_0152	1056
20110319_0126	0	20110423_0084	815
20110319_0126	0	20110319_0237	709
20110319_0134	0	20110423_0026	901
20110319_0134	0	20110319_0055	677
20110319_0170	0	20110423_0197	752
20110319_0170	0	20110320_0107	891
20110319_0217	0	20110320_0048	1173
20110319_0217	0	20110319_0134	776
20110319_0237	0	20110320_0189	1038
20110319_0237	0	20110423_0058	956
20110319_0243	0	20110424_0110	920
20110319_0243	0	20110424_0046	1182
20110319_0243	0	20110318_0002	899
20110319_0243	0	20110319_0170	790
20110319_0243	0	20110423_0098	683
20110319_0252	0	20110320_0045	837
20110319_0252	0	20110422_0026	861
20110319_0252	0	20110423_0197	749
20110319_0252	0	20110423_0316	882
20110319_0254	0	20110319_0043	705
20110319_0254	0	20110319_0252	728
20110319_0254	0	20110423_0112	1030
20110319_0254	0	20110319_0052	774
20110319_0254	0	20110319_0243	697
20110319_0254	0	20110318_0002	899
20110319_0263	0	20110423_0371	999
20110319_0263	0	20110319_0052	770
20110319_0267	0	20110424_0068	876
20110319_0267	0	20110423_0281	983
20110319_0289	0	20110424_0195	1082
20110319_0289	0	20110424_0110	924
20110320_0021	0	20110423_0347	1002
20110320_0021	0	20110319_0055	672
20110320_0021	0	20110319_0267	811
20110320_0032	0	20110320_0183	882
20110320_0032	0	20110319_0263	692
20110320_0032	0	20110319_0134	780
20110320_0032	0	20110424_0230	764
20110320_0032	0	20110320_0189	1023
20110320_0045	0	20110320_0021	942
20110320_0045	0	20110422_0083	726
20110320_0045	0	20110423_0315	857
20110320_0048	0	20110423_0139	838
20110320_0048	0	20110424_0059	1176
20110320_0048	0	20110424_0135	852
20110320_0048	0	20110423_0084	798
20110320_0048	0	20110424_0110	920
20110320_0058	0	20110424_0247	900
20110320_0058	0	20110320_0120	1150
20110320_0058	0	20110318_0037	685
20110320_0058	0	20110424_0110	922
20110320_0068	0	20110320_0153	850
20110320_0104	0	20110319_0267	810
20110320_0104	0	20110319_0065	955
20110320_0104	0	20110319_0043	718
20110320_0104	0	20110319_0096	677
20110320_0107	0	20110424_0156	1053
20110320_0107	0	20110319_0052	754
20110320_0107	0	20110320_0183	892
20110320_0120	0	20110319_0217	749
20110320_0120	0	20110424_0134	926
20110320_0128	0	20110424_0101	822
20110320_0128	0	20110318_0002	902
20110320_0152	0	20110424_0238	958
20110320_0152	0	20110424_0042	1043
20110320_0152	0	20110422_0101	791
20110320_0152	0	20110423_0272	966
20110320_0153	0	20110423_0371	976
20110320_0153	0	20110424_0134	934
20110320_0153	0	20110424_0060	1023
20110320_0183	0	20110319_0217	739
20110320_0183	0	20110320_0068	922
20110320_0189	0	20110318_0037	692
20110320_0189	0	20110320_0120	1153
20110320_0189	0	20110422_0060	891
20110320_0189	0	20110422_0101	808
20110320_0193	0	20110319_0080	914
20110422_0015	0	20110320_0183	898
20110422_0015	0	20110424_0156	1041
20110422_0025	0	20110424_0008	915
20110422_0025	0	20110319_0052	766
20110422_0025	0	20110319_0104	734
20110422_0026	0	20110423_0121	775
20110422_0026	0	20110424_0156	1048
20110422_0026	0	20110319_0254	938
20110422_0026	0	20110423_0112	1024
20110422_0039	0	20110422_0060	881
20110422_0039	0	20110320_0045	827
20110422_0039	0	20110320_0128	1012
20110422_0039	0	20110320_0189	1023
20110422_0060	0	20110423_0323	897
20110422_0060	0	20110423_0272	970
20110422_0060	0	20110423_0098	679
20110422_0060	0	20110423_0082	1069
20110422_0060	0	20110423_0008	677
20110422_0072	0	20110424_0101	812
20110422_0072	0	20110320_0021	946
20110422_0072	0	20110320_0032	922
20110422_0072	0	20110319_0243	695
20110422_0083	0	20110423_0316	875
20110422_0083	0	20110319_0286	854
20110422_0083	0	20110319_0080	897
20110422_0083	0	20110319_0052	774
20110422_0101	0	20110319_0052	761
20110422_0101	0	20110320_0189	1043
20110422_0101	0	20110423_0316	892
20110422_0101	0	20110319_0096	687
20110422_0101	0	20110422_0060	890
20110422_0101	0	20110319_0134	779
20110423_0006	0	20110424_0134	935
20110423_0006	0	20110423_0197	751
20110423_0008	0	20110424_0255	880
20110423_0008	0	20110320_0120	1143
20110423_0008	0	20110422_0101	808
20110423_0008	0	20110424_0037	810
20110423_0008	0	20110424_0148	874
20110423_0008	0	20110423_0362	1238
20110423_0008	0	20110422_0072	770
20110423_0008	0	20110319_0043	706
20110423_0008	0	20110423_0245	798
20110423_0026	0	20110422_0083	746
20110423_0026	0	20110319_0263	690
20110423_0026	0	20110320_0068	910
20110423_0047	0	20110318_0037	699
20110423_0047	0	20110319_0080	902
20110423_0047	0	20110424_0046	1176
20110423_0058	0	20110318_0037	693
20110423_0082	0	20110424_0059	1195
20110423_0082	0	20110320_0193	936
20110423_0082	0	20110424_0230	751
20110423_0082	0	20110424_0192	949
20110423_0082	0	20110320_0189	1020
20110423_0084	0	20110319_0104	740
20110423_0084	0	20110320_0021	954
20110423_0084	0	20110319_0053	740
20110423_0098	0	20110319_0080	905
20110423_0098	0	20110423_0316	891
20110423_0098	0	20110423_0316	895
20110423_0098	0	20110319_0052	770
20110423_0098	0	20110319_0075	807
20110423_0098	0	20110320_0189	1022
20110423_0121	0	20110422_0072	784
20110423_0121	0	20110423_0189	1460
20110423_0139	0	20110319_0043	714
20110423_0139	0	20110423_0272	963
20110423_0149	0	20110423_0058	946
20110423_0149	0	20110424_0042	1058
20110423_0149	0	20110320_0032	914
20110423_0149	0	20110320_0032	918
20110423_0149	0	20110319_0289	766
20110423_0149	0	20110424_0068	879
20110423_0181	0	20110424_0110	931
20110423_0181	0	20110422_0101	800
20110423_0189	0	20110319_0053	750
20110423_0197	0	20110320_0152	1053
20110423_0197	0	20110424_0046	1173
20110423_0197	0	20110319_0217	749
20110423_0220	0	20110423_0315	859
20110423_0220	0	20110423_0181	998
20110423_0245	0	20110424_0195	1091
20110423_0245	0	20110319_0217	751
20110423_0245	0	20110424_0247	884
20110423_0245	0	20110319_0065	941
20110423_0245	0	20110319_0252	722
20110423_0245	0	20110319_0080	899
20110423_0266	0	20110424_0148	863
20110423_0266	0	20110423_0220	934
20110423_0266	0	20110423_0084	810
20110423_0266	0	20110319_0104	738
20110423_0266	0	20110423_0026	910
20110423_0266	0	20110424_0134	933
20110423_0309	0	20110424_0230	762
20110423_0309	0	20110423_0371	990
20110423_0316	0	20110423_0272	979
20110423_0316	0	20110423_0058	960
20110423_0316	0	20110319_0104	732
20110423_0320	0	20110423_0266	1012
20110423_0320	0	20110424_0134	918
20110423_0320	0	20110318_0037	683
20110423_0320	0	20110320_0189	1025
20110423_0347	0	20110423_0058	955
20110423_0347	0	20110423_0006	711
20110423_0347	0	20110320_0193	936
20110423_0371	0	20110423_0220	948
20110423_0371	0	20110320_0048	1157
20110424_0008	0	20110319_0075	795
20110424_0008	0	20110319_0134	767
20110424_0008	0	20110423_0112	1025
20110424_0037	0	20110423_0082	1073
20110424_0037	0	20110422_0101	788
20110424_0037	0	20110423_0320	815
20110424_0037	0	20110422_0101	802
20110424_0037	0	20110320_0107	894
20110424_0037	0	20110423_0189	1470
20110424_0042	0	20110319_0106	677
20110424_0042	0	20110319_0104	722
20110424_0042	0	20110319_0053	747
20110424_0042	0	20110319_0052	759
20110424_0046	0	20110320_0058	1050
20110424_0046	0	20110423_0371	981
20110424_0046	0	20110423_0197	756
20110424_0059	0	20110319_0043	711
20110424_0059	0	20110423_0309	808
20110424_0059	0	20110422_0039	812
20110424_0060	0	20110320_0058	1048
20110424_0060	0	20110319_0126	997
20110424_0060	0	20110319_0170	790
20110424_0060	0	20110320_0048	1163
20110424_0068	0	20110423_0281	979
20110424_0068	0	20110424_0174	965
20110424_0101	0	20110319_0048	704
20110424_0101	0	20110320_0104	1063
20110424_0101	0	20110319_0243	693
20110424_0110	0	20110318_0037	704
20110424_0110	0	20110423_0121	758
20110424_0134	0	20110320_0193	944
20110424_0134	0	20110319_0053	739
20110424_0134	0	20110422_0072	775
20110424_0134	0	20110424_0046	1192
20110424_0135	0	20110319_0048	704
20110424_0135	0	20110318_0037	686
20110424_0135	0	20110423_0121	774
20110424_0148	0	20110319_0104	732
20110424_0148	0	20110320_0152	1063
20110424_0156	0	20110424_0046	1193
20110424_0156	0	20110422_0025	817
20110424_0156	0	20110320_0058	1061
20110424_0156	0	20110424_0134	922
20110424_0156	0	20110424_0101	800
20110424_0174	0	20110424_0238	956
20110424_0174	0	20110422_0083	731
20110424_0174	0	20110423_0220	941
20110424_0192	0	20110319_0267	828
20110424_0192	0	20110320_0189	1019
20110424_0192	0	20110424_0238	961
20110424_0230	0	20110320_0032	917
20110424_0230	0	20110424_0135	843
20110424_0230	0	20110319_0252	713
20110424_0230	0	20110423_0362	1242
20110424_0238	0	20110424_0195	1094
20110424_0238	0	20110423_0220	943
20110424_0238	0	20110319_0080	917
20110424_0238	0	20110319_0048	707
20110424_0247	0	20110423_0266	1013
20110424_0247	0	20110422_0101	788
20110424_0247	0	20110319_0134	769
20110424_0247	0	20110319_0243	695
20110424_0255	0	20110423_0197	742
20110424_0255	0	20110319_0243	709
20110424_0255	0	20110320_0045	850
20110424_0255	0	20110319_0126	998
20110424_0255	0	20110423_0181	979
20110318_0006	0	637
20110318_0006	0	630
20110318_0006	0	619
20110318_0009	0	668
20110318_0022	0	613
20110318_0022	0	623
20110318_0022	0	621
20110318_0035	0	596
20110318_0035	0	604
20110318_0041	0	722
20110318_0041	0	723
20110319_0001	0	738
20110319_0001	0	740
20110319_0001	0	725
20110319_0001	0	728
20110319_0003	0	682
20110319_0003	0	683
20110319_0007	0	776
20110319_0007	0	794
20110319_0007	0	781
20110319_0008	0	690
20110319_0008	0	673
20110319_0008	0	670
20110319_0012	0	784
20110319_0012	0	781
20110319_0012	0	782
20110319_0021	0	749
20110319_0021	0	742
20110319_0021	0	750
20110319_0021	0	759
20110319_0021	0	743
20110319_0026	0	705
20110319_0026	0	719
20110319_0026	0	702
20110319_0028	0	684
20110319_0028	0	686
20110319_0028	0	675
20110319_0028	0	665
20110319_0028	0	680
20110319_0041	0	735
20110319_0041	0	741
20110319_0128	0	708
20110319_0128	0	709
20110319_0139	0	785
20110319_0139	0	784
20110319_0144	0	812
20110319_0146	0	757
20110319_0146	0	765
20110319_0146	0	759
20110319_0153	0	733
20110319_0153	0	732
20110319_0156	0	768
20110319_0156	0	752
20110319_0156	0	759
20110319_0165	0	857
20110319_0165	0	855
20110319_0165	0	837
20110319_0165	0	843
20110319_0165	0	836
20110319_0166	0	821
20110319_0166	0	817
20110319_0179	0	888
20110319_0179	0	903
20110319_0186	0	723
20110319_0186	0	716
20110319_0186	0	731
20110319_0186	0	738
20110319_0186	0	736
20110319_0199	0	687
20110319_0199	0	680
20110319_0199	0	686
20110319_0199	0	694
20110319_0234	0	703
20110319_0234	0	712
20110319_0234	0	689
20110319_0234	0	708
20110319_0234	0	709
20110319_0236	0	751
20110319_0236	0	761
20110319_0241	0	681
20110319_0241	0	673
20110319_0241	0	682
20110319_0241	0	691
20110319_0244	0	660
20110319_0244	0	653
20110319_0245	0	660
20110319_0245	0	684
20110319_0245	0	675
20110319_0245	0	681
20110319_0245	0	670
20110319_0248	0	842
20110319_0248	0	822
20110319_0274	0	778
20110319_0274	0	788
20110319_0274	0	787
20110319_0274	0	782
20110319_0274	0	781
20110319_0274	0	784
20110319_0274	0	783
20110319_0279	0	750
20110319_0279	0	753
20110319_0279	0	738
20110320_0013	0	1041
20110320_0013	0	1038
20110320_0013	0	1029
20110320_0013	0	1020
20110320_0013	0	1033
20110320_0013	0	1028
20110320_0013	0	1037
20110320_0013	0	1030
20110320_0013	0	1019
20110320_0013	0	1025
20110320_0035	0	854
20110320_0051	0	1013
20110320_0051	0	1020
20110320_0051	0	1011
20110320_0054	0	909
20110320_0054	0	919
20110320_0054	0	903
20110320_0073	0	1222
20110320_0073	0	1233
20110320_0073	0	1228
20110320_0073	0	1219
20110320_0094	0	1078
20110320_0094	0	1077
20110320_0094	0	1073
20110320_0094	0	1087
20110320_0101	0	1080
20110320_0101	0	1081
20110320_0101	0	1069
20110320_0101	0	1079
20110320_0101	0	1065
20110320_0102	0	1221
20110320_0102	0	1227
20110320_0102	0	1218
20110320_0102	0	1225
20110320_0132	0	941
20110320_0143	0	930
20110320_0143	0	922
20110320_0150	0	971
