10	300
20110320_0060	0	20110320_0158	678
20110320_0060	0	20110422_0004	543
20110320_0089	0	20110422_0018	699
20110320_0089	0	20110422_0104	557
20110320_0089	0	20110319_0174	646
20110320_0092	0	20110423_0364	705
20110320_0092	0	20110320_0028	732
20110320_0092	0	20110423_0143	782
20110320_0092	0	20110424_0276	903
20110320_0096	0	20110319_0159	550
20110320_0096	0	20110319_0109	568
20110320_0096	0	20110424_0233	603
20110320_0096	0	20110319_0071	627
20110320_0100	0	20110424_0287	848
20110320_0100	0	20110319_0208	572
20110320_0100	0	20110422_0058	608
20110320_0100	0	20110320_0060	721
20110320_0100	0	20110423_0244	668
20110320_0116	0	20110424_0028	695
20110320_0116	0	20110320_0158	672
20110320_0158	0	20110424_0285	771
20110320_0158	0	20110423_0075	657
20110320_0166	0	20110423_0299	743
20110320_0166	0	20110423_0164	696
20110320_0166	0	20110319_0188	523
20110320_0166	0	20110319_0103	583
20110320_0172	0	20110422_0109	570
20110320_0190	0	20110423_0049	580
20110320_0190	0	20110422_0018	693
20110320_0190	0	20110423_0256	1017
20110320_0190	0	20110423_0184	647
20110320_0190	0	20110318_0030	444
20110320_0200	0	20110320_0050	791
20110320_0200	0	20110320_0020	729
20110422_0004	0	20110319_0214	607
20110422_0004	0	20110319_0137	618
20110422_0004	0	20110319_0249	639
20110422_0008	0	20110423_0196	635
20110422_0008	0	20110423_0244	669
20110422_0009	0	20110423_0153	641
20110422_0018	0	20110319_0058	670
20110422_0018	0	20110320_0030	845
20110422_0018	0	20110424_0242	731
20110422_0055	0	20110320_0038	800
20110422_0055	0	20110319_0187	550
20110422_0055	0	20110423_0049	570
20110422_0058	0	20110320_0166	787
20110422_0058	0	20110423_0196	634
20110422_0058	0	20110319_0058	673
20110422_0068	0	20110320_0096	858
20110422_0068	0	20110423_0296	625
20110422_0068	0	20110423_0122	798
20110422_0104	0	20110423_0122	797
20110422_0104	0	20110320_0030	844
20110422_0104	0	20110319_0137	621
20110422_0104	0	20110319_0085	492
20110422_0109	0	20110423_0282	606
20110422_0109	0	20110320_0028	730
20110423_0011	0	20110423_0130	690
20110423_0011	0	20110319_0077	549
20110423_0011	0	20110320_0100	878
20110423_0013	0	20110423_0296	615
20110423_0013	0	20110423_0244	678
20110423_0013	0	20110423_0373	724
20110423_0013	0	20110318_0030	441
20110423_0049	0	20110319_0142	622
20110423_0049	0	20110423_0244	659
20110423_0049	0	20110320_0030	847
20110423_0049	0	20110319_0249	635
20110423_0075	0	20110319_0112	624
20110423_0099	0	20110320_0190	822
20110423_0099	0	20110319_0103	593
20110423_0122	0	20110319_0187	569
20110423_0122	0	20110424_0296	1290
20110423_0122	0	20110422_0008	544
20110423_0122	0	20110423_0294	732
20110423_0122	0	20110320_0030	840
20110423_0130	0	20110320_0100	882
20110423_0130	0	20110423_0131	681
20110423_0131	0	20110319_0187	567
20110423_0131	0	20110319_0137	624
20110423_0131	0	20110319_0188	510
20110423_0131	0	20110424_0233	616
20110423_0131	0	20110319_0040	576
20110423_0153	0	20110320_0172	715
20110423_0153	0	20110423_0335	633
20110423_0164	0	20110320_0038	804
20110423_0164	0	20110320_0089	736
20110423_0173	0	20110319_0188	527
20110423_0173	0	20110319_0120	514
20110423_0173	0	20110319_0040	566
20110423_0173	0	20110319_0071	624
20110423_0173	0	20110423_0198	771
20110423_0173	0	20110320_0038	792
20110423_0184	0	20110320_0038	791
20110423_0184	0	20110319_0040	559
20110423_0184	0	20110319_0222	666
20110423_0184	0	20110320_0060	712
20110423_0184	0	20110319_0281	594
20110423_0196	0	20110423_0013	537
20110423_0196	0	20110320_0096	858
20110423_0196	0	20110423_0099	687
20110423_0198	0	20110320_0028	710
20110423_0198	0	20110320_0158	681
20110423_0198	0	20110423_0335	641
20110423_0202	0	20110423_0256	1023
20110423_0202	0	20110319_0222	658
20110423_0202	0	20110423_0153	654
20110423_0244	0	20110320_0172	729
20110423_0244	0	20110319_0120	530
20110423_0256	0	20110319_0208	567
20110423_0256	0	20110319_0112	627
20110423_0278	0	20110423_0282	598
20110423_0278	0	20110320_0190	818
20110423_0278	0	20110423_0049	583
20110423_0279	0	20110320_0034	673
20110423_0279	0	20110320_0096	855
20110423_0282	0	20110319_0040	557
20110423_0282	0	20110423_0196	618
20110423_0282	0	20110320_0089	720
20110423_0294	0	20110320_0007	617
20110423_0294	0	20110424_0139	678
20110423_0294	0	20110319_0071	639
20110423_0296	0	20110423_0099	687
20110423_0296	0	20110423_0196	637
20110423_0296	0	20110423_0143	780
20110423_0296	0	20110319_0120	521
20110423_0299	0	20110320_0030	853
20110423_0299	0	20110423_0164	712
20110423_0299	0	20110319_0174	658
20110423_0335	0	20110423_0075	642
20110423_0335	0	20110319_0281	596
20110423_0335	0	20110319_0103	573
20110423_0335	0	20110423_0256	1029
20110423_0364	0	20110423_0130	695
20110423_0364	0	20110320_0200	693
20110423_0364	0	20110319_0204	527
20110423_0364	0	20110320_0089	730
20110423_0364	0	20110320_0020	735
20110423_0364	0	20110423_0130	692
20110423_0373	0	20110319_0116	600
20110423_0373	0	20110422_0109	573
20110423_0373	0	20110424_0287	854
20110423_0373	0	20110423_0173	630
20110424_0002	0	20110422_0004	534
20110424_0002	0	20110424_0296	1283
20110424_0002	0	20110319_0058	678
20110424_0002	0	20110320_0034	673
20110424_0013	0	20110423_0143	787
20110424_0013	0	20110423_0278	659
20110424_0013	0	20110319_0103	575
20110424_0018	0	20110318_0030	451
20110424_0028	0	20110320_0034	670
20110424_0028	0	20110319_0159	560
20110424_0028	0	20110423_0198	764
20110424_0028	0	20110318_0030	439
20110424_0055	0	20110319_0249	629
20110424_0055	0	20110319_0137	609
20110424_0055	0	20110320_0116	765
20110424_0067	0	20110423_0184	659
20110424_0067	0	20110422_0109	588
20110424_0067	0	20110319_0040	557
20110424_0132	0	20110319_0059	613
20110424_0132	0	20110320_0116	751
20110424_0132	0	20110422_0109	570
20110424_0139	0	20110422_0008	561
20110424_0139	0	20110320_0188	745
20110424_0197	0	20110319_0188	512
20110424_0197	0	20110424_0296	1283
20110424_0197	0	20110320_0188	736
20110424_0197	0	20110423_0153	642
20110424_0211	0	20110318_0030	450
20110424_0211	0	20110319_0214	627
20110424_0233	0	20110423_0164	713
20110424_0233	0	20110320_0089	739
20110424_0242	0	20110423_0364	711
20110424_0242	0	20110319_0116	600
20110424_0242	0	20110319_0175	630
20110424_0242	0	20110319_0042	527
20110424_0276	0	20110423_0049	587
20110424_0276	0	20110423_0173	625
20110424_0276	0	20110319_0116	595
20110424_0276	0	20110422_0018	693
20110424_0285	0	20110320_0028	731
20110424_0285	0	20110319_0077	551
20110424_0285	0	20110319_0112	632
20110424_0285	0	20110319_0137	622
20110424_0287	0	20110424_0013	614
20110424_0287	0	20110319_0059	626
20110424_0287	0	20110424_0002	616
20110424_0296	0	20110423_0299	744
20110318_0002	0	630
20110318_0017	0	467
20110318_0017	0	463
20110318_0017	0	449
20110318_0018	0	528
20110318_0018	0	508
20110318_0018	0	513
20110318_0018	0	511
20110318_0018	0	518
20110318_0018	0	534
20110318_0018	0	521
20110318_0037	0	531
20110318_0037	0	534
20110319_0043	0	542
20110319_0043	0	552
20110319_0043	0	561
20110319_0043	0	544
20110319_0048	0	570
20110319_0048	0	567
20110319_0051	0	600
20110319_0051	0	605
20110319_0051	0	584
20110319_0052	0	596
20110319_0052	0	590
20110319_0053	0	507
20110319_0053	0	516
20110319_0053	0	517
20110319_0055	0	531
20110319_0055	0	525
20110319_0055	0	519
20110319_0055	0	518
20110319_0065	0	806
20110319_0065	0	787
20110319_0065	0	797
20110319_0075	0	646
20110319_0080	0	755
20110319_0080	0	747
20110319_0096	0	554
20110319_0096	0	537
20110319_0096	0	544
20110319_0096	0	559
20110319_0104	0	589
20110319_0106	0	512
20110319_0106	0	503
20110319_0106	0	518
20110319_0126	0	820
20110319_0126	0	807
20110319_0126	0	830
20110319_0126	0	814
20110319_0134	0	630
20110319_0134	0	619
20110319_0170	0	630
20110319_0170	0	628
20110319_0217	0	579
20110319_0217	0	585
20110319_0217	0	574
20110319_0237	0	557
20110319_0237	0	555
20110319_0237	0	577
20110319_0237	0	560
20110319_0243	0	548
20110319_0243	0	538
20110319_0243	0	552
20110319_0243	0	539
20110319_0252	0	556
20110319_0252	0	561
20110319_0254	0	744
20110319_0254	0	737
20110319_0263	0	546
20110319_0263	0	528
20110319_0263	0	529
20110319_0263	0	542
20110319_0263	0	537
20110319_0263	0	530
20110319_0267	0	669
20110319_0267	0	676
20110319_0267	0	664
20110319_0267	0	665
20110319_0267	0	666
20110319_0286	0	666
20110319_0286	0	660
20110319_0286	0	672
20110319_0286	0	674
20110319_0286	0	683
20110319_0286	0	678
20110319_0286	0	670
20110319_0289	0	607
20110319_0289	0	615
20110320_0021	0	730
20110320_0021	0	718
20110320_0021	0	734
20110320_0032	0	718
20110320_0032	0	725
20110320_0032	0	733
20110320_0032	0	727
20110320_0032	0	730
20110320_0045	0	664
20110320_0045	0	669
20110320_0045	0	666
20110320_0048	0	906
20110320_0048	0	911
20110320_0058	0	801
20110320_0104	0	848
20110320_0104	0	831
20110320_0104	0	844
20110320_0104	0	835
20110320_0107	0	673
20110320_0107	0	675
20110320_0107	0	674
20110320_0120	0	903
20110320_0120	0	898
20110320_0128	0	776
20110320_0128	0	774
20110320_0128	0	780
20110320_0128	0	773
20110320_0128	0	787
20110320_0128	0	775
20110320_0152	0	828
20110320_0152	0	826
20110320_0153	0	635
20110320_0153	0	649
20110320_0153	0	630
20110320_0153	0	646
20110320_0153	0	632
20110320_0153	0	636
20110320_0183	0	698
20110320_0189	0	816
20110320_0189	0	819
20110320_0189	0	832
20110320_0189	0	821
20110320_0189	0	836
20110320_0193	0	735
20110320_0193	0	731
20110422_0015	0	668
20110422_0025	0	610
20110422_0025	0	611
20110422_0025	0	606
20110422_0025	0	602
20110422_0026	0	629
20110422_0026	0	633
20110422_0026	0	646
20110422_0039	0	597
20110422_0039	0	602
20110422_0039	0	599
20110422_0039	0	594
20110422_0039	0	601
20110422_0060	0	682
20110422_0060	0	678
20110422_0072	0	527
20110422_0072	0	517
20110422_0072	0	516
20110422_0072	0	515
20110422_0083	0	558
20110422_0083	0	559
20110422_0101	0	578
20110423_0006	0	560
20110423_0008	0	508
20110423_0008	0	532
20110423_0008	0	509
20110423_0026	0	712
20110423_0026	0	724
20110423_0026	0	725
20110423_0047	0	687
20110423_0058	0	784
20110423_0058	0	786
20110423_0082	0	864
20110423_0082	0	858
20110423_0082	0	868
20110423_0082	0	869
20110423_0082	0	861
20110423_0082	0	874
20110423_0084	0	616
20110423_0084	0	636
20110423_0084	0	627
20110423_0098	0	546
20110423_0098	0	547
20110423_0112	0	817
20110423_0112	0	830
20110423_0121	0	606
20110423_0121	0	601
20110423_0121	0	610
20110423_0133	0	661
20110423_0133	0	650
20110423_0133	0	660
20110423_0139	0	658
20110423_0139	0	666
20110423_0149	0	580
20110423_0149	0	601
20110423_0149	0	582
20110423_0181	0	808
20110423_0181	0	794
20110423_0189	0	1085
20110423_0189	0	1091
20110423_0189	0	1102
20110423_0189	0	1087
20110423_0189	0	1106
20110423_0197	0	593
20110423_0197	0	583
20110423_0197	0	584
20110423_0197	0	591
20110423_0220	0	727
20110423_0220	0	738
20110423_0245	0	652
20110423_0245	0	651
20110423_0245	0	631
20110423_0245	0	634
20110423_0245	0	639
20110423_0266	0	824
20110423_0272	0	816
20110423_0272	0	822
20110423_0272	0	814
20110423_0272	0	811
20110423_0272	0	808
20110423_0272	0	807
20110423_0272	0	802
20110423_0281	0	797
20110423_0281	0	782
20110423_0281	0	799
20110423_0309	0	678
20110423_0309	0	668
20110423_0309	0	672
20110423_0309	0	681
20110423_0315	0	676
20110423_0316	0	699
20110423_0316	0	706
20110423_0320	0	649
20110423_0323	0	720
20110423_0323	0	715
20110423_0323	0	708
20110423_0323	0	700
20110423_0347	0	798
20110423_0347	0	780
20110423_0347	0	796
20110423_0362	0	1024
20110423_0362	0	1009
20110423_0371	0	777
20110423_0371	0	784
20110423_0371	0	785
20110424_0008	0	709
20110424_0008	0	721
20110424_0008	0	710
20110424_0008	0	701
20110424_0008	0	700
20110424_0037	0	640
20110424_0037	0	657
20110424_0037	0	635
20110424_0042	0	807
20110424_0046	0	966
20110424_0046	0	961
20110424_0046	0	968
20110424_0046	0	1003
20110424_0059	0	903
20110424_0059	0	907
20110424_0059	0	886
20110424_0059	0	908
20110424_0059	0	884
20110424_0060	0	843
20110424_0060	0	857
20110424_0060	0	846
20110424_0068	0	727
20110424_0068	0	708
20110424_0068	0	723
20110424_0101	0	628
20110424_0101	0	627
20110424_0101	0	624
20110424_0101	0	613
20110424_0110	0	744
20110424_0110	0	746
20110424_0110	0	752
20110424_0134	0	742
20110424_0134	0	760
20110424_0134	0	758
20110424_0135	0	688
20110424_0135	0	690
20110424_0135	0	671
20110424_0135	0	667
20110424_0148	0	728
20110424_0148	0	729
20110424_0148	0	736
20110424_0156	0	854
20110424_0156	0	865
20110424_0156	0	856
20110424_0174	0	798
20110424_0174	0	816
20110424_0174	0	803
20110424_0192	0	759
20110424_0192	0	764
20110424_0195	0	866
20110424_0195	0	858
20110424_0195	0	872
20110424_0195	0	855
20110424_0195	0	870
20110424_0230	0	624
20110424_0230	0	623
20110424_0230	0	606
20110424_0230	0	622
20110424_0238	0	771
20110424_0247	0	701
20110424_0247	0	690
20110424_0247	0	705
20110318_0002	0	20110424_0110	749
20110318_0002	0	20110319_0043	562
20110318_0002	0	20110424_0195	867
20110318_0002	0	20110319_0237	576
20110318_0017	0	20110319_0052	604
20110318_0017	0	20110319_0263	549
20110318_0017	0	20110319_0237	564
20110318_0017	0	20110320_0107	680
20110318_0017	0	20110320_0128	787
20110318_0018	0	20110320_0045	654
20110318_0018	0	20110319_0267	671
20110318_0018	0	20110423_0309	659
20110318_0037	0	20110422_0015	679
20110318_0037	0	20110319_0289	622
20110319_0043	0	20110319_0051	583
20110319_0043	0	20110423_0316	706
20110319_0043	0	20110320_0058	806
20110319_0048	0	20110424_0230	618
20110319_0051	0	20110423_0189	1096
20110319_0051	0	20110319_0286	661
20110319_0051	0	20110319_0243	553
20110319_0052	0	20110423_0320	635
20110319_0052	0	20110320_0107	688
20110319_0052	0	20110423_0047	679
20110319_0052	0	20110319_0170	634
20110319_0052	0	20110320_0058	791
20110319_0052	0	20110320_0107	680
20110319_0052	0	20110422_0039	593
20110319_0052	0	20110424_0134	761
20110319_0053	0	20110424_0192	761
20110319_0055	0	20110422_0025	611
20110319_0055	0	20110320_0153	632
20110319_0055	0	20110423_0006	571
20110319_0055	0	20110319_0126	831
20110319_0065	0	20110319_0053	516
20110319_0065	0	20110423_0133	661
20110319_0075	0	20110320_0104	831
20110319_0075	0	20110320_0032	720
20110319_0080	0	20110423_0309	670
20110319_0080	0	20110319_0052	590
20110319_0096	0	20110423_0008	523
20110319_0096	0	20110319_0237	577
20110319_0096	0	20110319_0267	682
20110319_0096	0	20110319_0217	585
20110319_0096	0	20110424_0192	783
20110319_0096	0	20110423_0272	812
20110319_0096	0	20110319_0065	789
20110319_0104	0	20110319_0053	516
20110319_0104	0	20110423_0181	798
20110319_0104	0	20110422_0072	530
20110319_0104	0	20110424_0135	670
20110319_0106	0	20110320_0120	898
20110319_0106	0	20110319_0217	570
20110319_0126	0	20110423_0197	583
20110319_0126	0	20110423_0121	602
20110319_0134	0	20110423_0181	801
20110319_0170	0	20110422_0015	684
20110319_0170	0	20110424_0135	674
20110319_0217	0	20110422_0101	557
20110319_0217	0	20110423_0197	595
20110319_0237	0	20110424_0255	646
20110319_0237	0	20110423_0084	615
20110319_0237	0	20110423_0272	821
20110319_0237	0	20110320_0107	679
20110319_0237	0	20110424_0230	608
20110319_0243	0	20110422_0083	557
20110319_0243	0	20110423_0082	870
20110319_0243	0	20110319_0065	785
20110319_0252	0	20110423_0315	671
20110319_0254	0	20110423_0197	589
20110319_0254	0	20110424_0110	742
20110319_0263	0	20110320_0128	775
20110319_0263	0	20110423_0149	600
20110319_0263	0	20110424_0068	732
20110319_0263	0	20110319_0096	553
20110319_0263	0	20110423_0371	793
20110319_0263	0	20110423_0008	510
20110319_0267	0	20110319_0217	585
20110319_0267	0	20110320_0183	688
20110319_0267	0	20110422_0060	671
20110319_0286	0	20110424_0110	741
20110319_0286	0	20110320_0189	825
20110319_0286	0	20110319_0104	585
20110319_0289	0	20110319_0243	560
20110320_0021	0	20110319_0267	667
20110320_0032	0	20110318_0037	541
20110320_0032	0	20110318_0037	538
20110320_0032	0	20110423_0133	655
20110320_0045	0	20110319_0048	566
20110320_0045	0	20110423_0189	1093
20110320_0048	0	20110320_0120	919
20110320_0048	0	20110424_0068	717
20110320_0048	0	20110423_0197	584
20110320_0058	0	20110423_0008	528
20110320_0068	0	20110319_0267	680
20110320_0068	0	20110424_0059	902
20110320_0068	0	20110423_0272	807
20110320_0068	0	20110424_0068	727
20110320_0104	0	20110424_0068	726
20110320_0104	0	20110319_0052	600
20110320_0104	0	20110319_0051	601
20110320_0104	0	20110319_0080	747
20110320_0104	0	20110424_0037	654
20110320_0104	0	20110423_0315	677
20110320_0107	0	20110422_0026	636
20110320_0107	0	20110423_0266	813
20110320_0107	0	20110424_0230	605
20110320_0107	0	20110424_0156	851
20110320_0120	0	20110424_0059	889
20110320_0120	0	20110320_0068	733
20110320_0120	0	20110319_0134	627
20110320_0128	0	20110423_0084	637
20110320_0152	0	20110318_0017	451
20110320_0152	0	20110319_0052	593
20110320_0152	0	20110319_0080	749
20110320_0152	0	20110319_0134	630
20110320_0152	0	20110424_0174	820
20110320_0152	0	20110423_0371	788
20110320_0153	0	20110423_0133	644
20110320_0183	0	20110320_0032	727
20110320_0183	0	20110319_0080	750
20110320_0189	0	20110319_0075	665
20110320_0189	0	20110319_0289	629
20110320_0193	0	20110319_0289	605
20110320_0193	0	20110423_0112	829
20110320_0193	0	20110423_0309	673
20110320_0193	0	20110320_0189	818
20110422_0015	0	20110318_0037	543
20110422_0015	0	20110424_0192	771
20110422_0015	0	20110320_0104	833
20110422_0015	0	20110423_0181	798
20110422_0015	0	20110422_0072	519
20110422_0015	0	20110319_0254	746
20110422_0015	0	20110424_0148	725
20110422_0025	0	20110318_0002	627
20110422_0026	0	20110424_0238	781
20110422_0026	0	20110318_0002	630
20110422_0039	0	20110319_0289	619
20110422_0039	0	20110319_0055	523
20110422_0072	0	20110423_0133	645
20110422_0072	0	20110319_0065	802
20110422_0083	0	20110319_0075	647
20110422_0083	0	20110423_0084	630
20110422_0101	0	20110424_0134	761
20110422_0101	0	20110424_0042	816
20110423_0006	0	20110423_0026	724
20110423_0006	0	20110423_0272	817
20110423_0006	0	20110424_0238	781
20110423_0008	0	20110320_0153	637
20110423_0008	0	20110319_0052	595
20110423_0008	0	20110319_0252	565
20110423_0008	0	20110424_0134	762
20110423_0026	0	20110423_0347	781
20110423_0026	0	20110319_0080	753
20110423_0026	0	20110319_0053	505
20110423_0047	0	20110424_0008	703
20110423_0058	0	20110320_0193	739
20110423_0058	0	20110319_0055	520
20110423_0082	0	20110319_0051	600
20110423_0084	0	20110424_0255	660
20110423_0098	0	20110423_0181	793
20110423_0098	0	20110319_0134	630
20110423_0098	0	20110424_0046	970
20110423_0112	0	20110423_0281	786
20110423_0112	0	20110318_0037	549
20110423_0112	0	20110319_0254	731
20110423_0112	0	20110424_0037	635
20110423_0112	0	20110423_0121	595
20110423_0112	0	20110319_0263	532
20110423_0121	0	20110423_0006	553
20110423_0121	0	20110319_0096	545
20110423_0133	0	20110422_0025	607
20110423_0133	0	20110424_0255	646
20110423_0133	0	20110424_0110	753
20110423_0139	0	20110319_0043	546
20110423_0139	0	20110319_0170	630
20110423_0139	0	20110423_0320	639
20110423_0139	0	20110423_0082	852
20110423_0139	0	20110422_0060	680
20110423_0149	0	20110424_0148	724
20110423_0181	0	20110423_0189	1105
20110423_0189	0	20110319_0065	801
20110423_0189	0	20110320_0045	658
20110423_0189	0	20110424_0110	754
20110423_0197	0	20110423_0266	822
20110423_0197	0	20110320_0120	908
20110423_0220	0	20110319_0286	683
20110423_0220	0	20110424_0174	805
20110423_0220	0	20110423_0362	1015
20110423_0245	0	20110319_0254	744
20110423_0245	0	20110319_0134	627
20110423_0266	0	20110424_0230	627
20110423_0266	0	20110423_0197	590
20110423_0266	0	20110423_0272	820
20110423_0266	0	20110423_0272	817
20110423_0272	0	20110320_0152	820
20110423_0281	0	20110424_0247	696
20110423_0309	0	20110320_0032	724
20110423_0309	0	20110319_0053	515
20110423_0309	0	20110320_0021	719
20110423_0309	0	20110424_0135	674
20110423_0309	0	20110319_0043	561
20110423_0315	0	20110422_0025	610
20110423_0315	0	20110319_0043	546
20110423_0315	0	20110320_0193	729
20110423_0315	0	20110318_0037	547
20110423_0316	0	20110319_0237	564
20110423_0316	0	20110424_0068	713
20110423_0316	0	20110320_0193	747
20110423_0320	0	20110423_0315	668
20110423_0320	0	20110423_0084	623
20110423_0320	0	20110320_0193	748
20110423_0320	0	20110422_0015	663
20110423_0323	0	20110319_0096	546
20110423_0323	0	20110320_0189	813
20110423_0323	0	20110320_0183	691
20110423_0323	0	20110318_0017	452
20110423_0347	0	20110319_0286	661
20110423_0347	0	20110422_0072	534
20110423_0347	0	20110319_0289	616
20110423_0347	0	20110424_0148	717
20110423_0362	0	20110320_0128	789
20110423_0371	0	20110424_0110	754
20110423_0371	0	20110422_0026	639
20110423_0371	0	20110423_0323	703
20110423_0371	0	20110422_0072	533
20110424_0008	0	20110422_0025	604
20110424_0008	0	20110319_0043	553
20110424_0008	0	20110319_0126	816
20110424_0008	0	20110422_0025	619
20110424_0008	0	20110424_0238	779
20110424_0008	0	20110423_0047	677
20110424_0037	0	20110423_0315	680
20110424_0037	0	20110423_0281	791
20110424_0037	0	20110319_0065	790
20110424_0037	0	20110318_0017	445
20110424_0037	0	20110424_0238	774
20110424_0037	0	20110423_0082	855
20110424_0037	0	20110423_0133	648
20110424_0042	0	20110423_0220	734
20110424_0046	0	20110422_0083	561
20110424_0046	0	20110319_0126	826
20110424_0046	0	20110423_0245	648
20110424_0046	0	20110422_0101	566
20110424_0046	0	20110423_0316	696
20110424_0046	0	20110422_0025	611
20110424_0059	0	20110319_0051	596
20110424_0059	0	20110423_0220	727
20110424_0059	0	20110423_0266	813
20110424_0059	0	20110424_0230	608
20110424_0059	0	20110422_0025	614
20110424_0059	0	20110423_0197	597
20110424_0060	0	20110320_0128	773
20110424_0060	0	20110423_0320	627
20110424_0068	0	20110422_0025	623
20110424_0068	0	20110318_0037	547
20110424_0068	0	20110423_0006	575
20110424_0068	0	20110423_0058	768
20110424_0068	0	20110320_0183	692
20110424_0101	0	20110318_0002	643
20110424_0101	0	20110320_0183	693
20110424_0110	0	20110320_0045	661
20110424_0110	0	20110319_0051	602
20110424_0110	0	20110320_0152	817
20110424_0134	0	20110423_0121	596
20110424_0134	0	20110319_0043	548
20110424_0135	0	20110424_0247	683
20110424_0135	0	20110422_0026	631
20110424_0135	0	20110320_0058	794
20110424_0135	0	20110423_0082	854
20110424_0135	0	20110422_0060	673
20110424_0135	0	20110424_0110	759
20110424_0148	0	20110424_0238	764
20110424_0148	0	20110318_0017	459
20110424_0148	0	20110320_0107	668
20110424_0156	0	20110319_0134	629
20110424_0156	0	20110423_0309	682
20110424_0156	0	20110320_0048	915
20110424_0156	0	20110320_0021	739
20110424_0156	0	20110424_0068	715
20110424_0174	0	20110319_0254	745
20110424_0174	0	20110320_0068	727
20110424_0174	0	20110423_0245	641
20110424_0192	0	20110424_0101	615
20110424_0192	0	20110423_0371	778
20110424_0195	0	20110423_0006	570
20110424_0195	0	20110423_0320	642
20110424_0195	0	20110318_0018	525
20110424_0230	0	20110424_0110	749
20110424_0230	0	20110320_0048	922
20110424_0238	0	20110424_0247	693
20110424_0238	0	20110319_0065	788
20110424_0238	0	20110320_0120	913
20110424_0238	0	20110424_0148	716
20110424_0247	0	20110422_0083	548
20110424_0255	0	20110424_0068	721
20110424_0255	0	20110319_0126	823
20110424_0255	0	20110422_0039	610
20110424_0255	0	20110319_0065	790
20110424_0255	0	20110424_0046	1002
20110318_0006	0	470
20110318_0006	0	463
20110318_0006	0	471
20110318_0006	0	452
20110318_0006	0	464
20110318_0009	0	518
20110318_0022	0	473
20110318_0022	0	476
20110318_0022	0	486
20110318_0035	0	462
20110318_0035	0	455
20110318_0035	0	474
20110318_0041	0	568
20110318_0041	0	561
20110318_0041	0	549
20110318_0041	0	564
20110319_0001	0	541
20110319_0001	0	564
20110319_0001	0	552
20110319_0003	0	542
20110319_0003	0	543
20110319_0003	0	554
20110319_0003	0	559
20110319_0003	0	551
20110319_0007	0	600
20110319_0007	0	604
20110319_0007	0	614
20110319_0007	0	617
20110319_0008	0	527
20110319_0008	0	543
20110319_0008	0	532
20110319_0008	0	542
20110319_0008	0	524
20110319_0008	0	547
20110319_0008	0	540
20110319_0012	0	566
20110319_0012	0	579
20110319_0012	0	574
20110319_0012	0	567
20110319_0021	0	588
20110319_0021	0	591
20110319_0021	0	605
20110319_0021	0	606
20110319_0021	0	584
20110319_0026	0	572
20110319_0026	0	566
20110319_0026	0	574
20110319_0028	0	492
20110319_0028	0	495
20110319_0028	0	497
20110319_0041	0	616
20110319_0041	0	605
20110319_0041	0	614
20110319_0041	0	592
20110319_0041	0	598
20110319_0119	0	581
20110319_0119	0	571
20110319_0128	0	564
20110319_0128	0	565
20110319_0128	0	574
20110319_0144	0	624
20110319_0144	0	632
20110319_0144	0	644
20110319_0144	0	631
20110319_0144	0	645
20110319_0146	0	606
20110319_0146	0	602
20110319_0146	0	586
20110319_0148	0	618
20110319_0148	0	604
20110319_0153	0	604
20110319_0156	0	623
20110319_0165	0	657
20110319_0165	0	669
20110319_0166	0	674
20110319_0166	0	673
20110319_0166	0	687
20110319_0166	0	691
20110319_0179	0	718
20110319_0179	0	710
20110319_0179	0	705
20110319_0186	0	566
20110319_0186	0	565
20110319_0186	0	567
20110319_0199	0	507
20110319_0199	0	500
20110319_0199	0	508
20110319_0199	0	517
20110319_0199	0	501
20110319_0199	0	521
20110319_0199	0	499
20110319_0234	0	532
20110319_0234	0	531
20110319_0234	0	511
20110319_0234	0	515
20110319_0236	0	608
20110319_0236	0	610
20110319_0236	0	601
20110319_0236	0	602
20110319_0241	0	530
20110319_0244	0	513
20110319_0244	0	524
20110319_0244	0	527
20110319_0245	0	499
20110319_0248	0	648
20110319_0248	0	650
20110319_0274	0	629
20110319_0274	0	630
20110319_0274	0	633
20110319_0279	0	554
20110319_0279	0	543
20110319_0279	0	538
20110319_0279	0	550
20110319_0279	0	534
20110319_0279	0	537
20110320_0005	0	798
20110320_0005	0	787
20110320_0005	0	790
20110320_0005	0	783
20110320_0035	0	671
20110320_0035	0	686
20110320_0035	0	683
20110320_0051	0	754
20110320_0051	0	765
20110320_0051	0	767
20110320_0054	0	731
20110320_0054	0	721
20110320_0054	0	724
20110320_0073	0	934
20110320_0073	0	949
20110320_0073	0	930
20110320_0073	0	937
20110320_0094	0	822
20110320_0101	0	837
20110320_0101	0	847
20110320_0101	0	845
20110320_0101	0	838
20110320_0102	0	1015
20110320_0102	0	1022
20110320_0102	0	1011
20110320_0102	0	1019
20110320_0132	0	740
20110320_0143	0	704
20110320_0143	0	684
20110320_0143	0	702
20110320_0143	0	687
20110320_0143	0	705
20110320_0150	0	781
20110320_0150	0	762
20110320_0171	0	693
20110320_0171	0	692
20110320_0171	0	673
20110320_0171	0	691
20110320_0171	0	686
20110320_0171	0	669
20110422_0017	0	607
20110422_0017	0	618
20110422_0024	0	581
20110422_0024	0	582
20110422_0024	0	579
20110422_0024	0	588
20110422_0024	0	599
20110422_0031	0	503
20110422_0031	0	501
20110422_0036	0	576
20110422_0036	0	558
