10	300
20110320_0100	0	20110320_0050	307
20110320_0100	0	20110319_0085	179
20110320_0100	0	20110422_0104	228
20110320_0116	0	20110423_0299	226
20110320_0116	0	20110320_0190	292
20110320_0158	0	20110320_0028	269
20110320_0158	0	20110423_0122	278
20110320_0158	0	20110320_0190	279
20110320_0158	0	20110319_0109	258
20110320_0158	0	20110319_0208	232
20110320_0166	0	20110423_0011	220
20110320_0166	0	20110422_0104	232
20110320_0172	0	20110424_0276	393
20110320_0172	0	20110424_0028	261
20110320_0172	0	20110320_0100	326
20110320_0172	0	20110422_0018	267
20110320_0188	0	20110319_0071	255
20110320_0188	0	20110319_0103	273
20110320_0188	0	20110422_0004	230
20110320_0188	0	20110424_0233	269
20110320_0188	0	20110423_0013	150
20110320_0188	0	20110320_0100	324
20110320_0188	0	20110320_0158	250
20110320_0200	0	20110318_0030	192
20110422_0004	0	20110423_0256	344
20110422_0004	0	20110423_0296	205
20110422_0004	0	20110424_0028	261
20110422_0004	0	20110320_0038	269
20110422_0004	0	20110422_0055	234
20110422_0008	0	20110423_0122	271
20110422_0008	0	20110423_0075	203
20110422_0008	0	20110424_0197	312
20110422_0008	0	20110319_0281	243
20110422_0009	0	20110422_0018	272
20110422_0009	0	20110319_0281	261
20110422_0009	0	20110319_0058	263
20110422_0009	0	20110320_0166	287
20110422_0018	0	20110319_0281	250
20110422_0018	0	20110319_0120	199
20110422_0055	0	20110423_0282	222
20110422_0055	0	20110319_0112	239
20110422_0055	0	20110318_0030	187
20110422_0058	0	20110424_0296	566
20110422_0068	0	20110423_0196	243
20110422_0068	0	20110422_0009	290
20110422_0104	0	20110423_0164	196
20110422_0104	0	20110423_0364	260
20110422_0104	0	20110423_0282	221
20110422_0104	0	20110423_0282	223
20110422_0109	0	20110319_0120	193
20110423_0011	0	20110320_0030	283
20110423_0011	0	20110423_0299	238
20110423_0011	0	20110423_0013	161
20110423_0013	0	20110320_0007	229
20110423_0013	0	20110319_0174	262
20110423_0049	0	20110319_0208	231
20110423_0049	0	20110423_0122	278
20110423_0075	0	20110319_0116	241
20110423_0075	0	20110319_0120	204
20110423_0099	0	20110424_0018	234
20110423_0099	0	20110423_0049	184
20110423_0099	0	20110319_0103	265
20110423_0099	0	20110424_0139	224
20110423_0122	0	20110319_0040	258
20110423_0122	0	20110423_0075	220
20110423_0122	0	20110320_0172	244
20110423_0122	0	20110423_0143	324
20110423_0130	0	20110423_0198	294
20110423_0130	0	20110422_0055	220
20110423_0130	0	20110424_0242	293
20110423_0130	0	20110320_0089	250
20110423_0130	0	20110422_0058	273
20110423_0130	0	20110319_0137	301
20110423_0130	0	20110319_0085	176
20110423_0130	0	20110318_0030	188
20110423_0131	0	20110319_0058	245
20110423_0131	0	20110423_0191	363
20110423_0143	0	20110422_0104	229
20110423_0153	0	20110423_0198	296
20110423_0153	0	20110319_0159	244
20110423_0153	0	20110320_0038	271
20110423_0164	0	20110319_0204	238
20110423_0164	0	20110423_0296	201
20110423_0164	0	20110424_0013	222
20110423_0173	0	20110319_0204	243
20110423_0173	0	20110320_0116	323
20110423_0173	0	20110422_0068	264
20110423_0173	0	20110319_0120	193
20110423_0184	0	20110423_0122	287
20110423_0184	0	20110320_0038	271
20110423_0191	0	20110320_0020	274
20110423_0191	0	20110320_0028	277
20110423_0191	0	20110320_0060	265
20110423_0191	0	20110423_0164	189
20110423_0191	0	20110320_0188	273
20110423_0191	0	20110423_0294	260
20110423_0191	0	20110424_0002	217
20110423_0196	0	20110424_0002	200
20110423_0196	0	20110423_0373	292
20110423_0198	0	20110319_0077	278
20110423_0198	0	20110424_0285	332
20110423_0198	0	20110319_0187	261
20110423_0198	0	20110423_0335	210
20110423_0198	0	20110422_0104	250
20110423_0198	0	20110320_0030	284
20110423_0202	0	20110319_0142	292
20110423_0202	0	20110320_0158	238
20110423_0202	0	20110320_0007	225
20110423_0202	0	20110319_0281	263
20110423_0244	0	20110424_0067	352
20110423_0244	0	20110422_0008	244
20110423_0244	0	20110424_0285	330
20110423_0244	0	20110319_0085	192
20110423_0278	0	20110319_0142	286
20110423_0278	0	20110319_0175	316
20110423_0278	0	20110422_0104	235
20110423_0279	0	20110319_0222	288
20110423_0279	0	20110424_0018	226
20110423_0279	0	20110423_0299	227
20110423_0279	0	20110422_0009	291
20110423_0279	0	20110423_0335	222
20110423_0279	0	20110319_0208	222
20110423_0282	0	20110422_0008	230
20110423_0282	0	20110422_0004	232
20110423_0294	0	20110320_0116	302
20110423_0294	0	20110319_0120	204
20110423_0294	0	20110423_0278	272
20110423_0294	0	20110320_0096	290
20110423_0294	0	20110320_0116	316
20110423_0296	0	20110319_0142	281
20110423_0296	0	20110320_0172	260
20110423_0299	0	20110424_0233	286
20110423_0299	0	20110319_0281	244
20110423_0299	0	20110424_0055	404
20110423_0335	0	20110422_0009	278
20110423_0335	0	20110319_0175	326
20110423_0335	0	20110423_0244	251
20110423_0335	0	20110423_0299	230
20110423_0335	0	20110320_0089	272
20110423_0364	0	20110319_0249	290
20110423_0364	0	20110422_0018	285
20110423_0373	0	20110423_0299	225
20110423_0373	0	20110319_0159	253
20110423_0373	0	20110423_0173	239
20110423_0373	0	20110318_0030	199
20110424_0013	0	20110320_0050	297
20110424_0018	0	20110319_0071	257
20110424_0018	0	20110320_0092	175
20110424_0018	0	20110423_0099	252
20110424_0028	0	20110320_0034	242
20110424_0028	0	20110319_0116	242
20110424_0028	0	20110319_0142	269
20110424_0055	0	20110319_0085	178
20110424_0055	0	20110319_0175	316
20110424_0067	0	20110423_0294	278
20110424_0067	0	20110424_0018	237
20110424_0067	0	20110423_0244	270
20110424_0132	0	20110423_0278	250
20110424_0132	0	20110423_0164	188
20110424_0132	0	20110320_0116	300
20110424_0132	0	20110424_0287	333
20110424_0132	0	20110424_0018	234
20110424_0197	0	20110424_0002	218
20110424_0197	0	20110424_0242	282
20110424_0211	0	20110319_0112	246
20110424_0211	0	20110422_0055	230
20110424_0211	0	20110320_0034	231
20110424_0233	0	20110319_0249	292
20110424_0233	0	20110422_0109	243
20110424_0233	0	20110320_0020	293
20110424_0242	0	20110423_0075	201
20110424_0242	0	20110423_0143	320
20110424_0242	0	20110423_0143	311
20110424_0242	0	20110424_0018	235
20110424_0242	0	20110423_0335	213
20110424_0276	0	20110423_0373	288
20110424_0276	0	20110319_0174	271
20110424_0285	0	20110319_0214	244
20110424_0285	0	20110423_0013	171
20110424_0285	0	20110422_0104	227
20110424_0285	0	20110319_0040	249
20110424_0285	0	20110424_0211	231
20110424_0287	0	20110320_0100	309
20110424_0287	0	20110320_0030	293
20110424_0287	0	20110423_0335	216
20110424_0287	0	20110319_0085	189
20110424_0287	0	20110424_0233	282
20110424_0287	0	20110423_0335	223
20110424_0296	0	20110424_0211	232
20110424_0296	0	20110320_0100	312
20110318_0002	0	212
20110318_0018	0	211
20110318_0018	0	209
20110318_0018	0	222
20110318_0037	0	223
20110319_0043	0	260
20110319_0043	0	250
20110319_0043	0	257
20110319_0043	0	252
20110319_0043	0	249
20110319_0043	0	251
20110319_0043	0	264
20110319_0043	0	243
20110319_0048	0	243
20110319_0051	0	215
20110319_0052	0	248
20110319_0052	0	231
20110319_0053	0	189
20110319_0053	0	172
20110319_0053	0	181
20110319_0055	0	217
20110319_0055	0	206
20110319_0065	0	378
20110319_0065	0	377
20110319_0065	0	366
20110319_0080	0	378
20110319_0080	0	386
20110319_0096	0	197
20110319_0096	0	210
20110319_0096	0	200
20110319_0104	0	231
20110319_0104	0	220
20110319_0106	0	234
20110319_0106	0	247
20110319_0106	0	254
20110319_0126	0	361
20110319_0134	0	255
20110319_0134	0	243
20110319_0170	0	315
20110319_0170	0	318
20110319_0217	0	257
20110319_0217	0	244
20110319_0217	0	238
20110319_0217	0	236
20110319_0217	0	258
20110319_0217	0	248
20110319_0237	0	250
20110319_0237	0	246
20110319_0237	0	263
20110319_0237	0	245
20110319_0243	0	251
20110319_0252	0	235
20110319_0252	0	244
20110319_0252	0	228
20110319_0252	0	245
20110319_0252	0	240
20110319_0254	0	324
20110319_0254	0	312
20110319_0254	0	327
20110319_0254	0	321
20110319_0263	0	234
20110319_0263	0	228
20110319_0263	0	222
20110319_0263	0	218
20110319_0267	0	337
20110319_0267	0	346
20110319_0267	0	336
20110319_0267	0	347
20110319_0267	0	345
20110319_0286	0	276
20110319_0289	0	285
20110319_0289	0	269
20110319_0289	0	283
20110319_0289	0	271
20110319_0289	0	267
20110319_0289	0	290
20110320_0021	0	295
20110320_0021	0	311
20110320_0032	0	250
20110320_0032	0	242
20110320_0032	0	237
20110320_0032	0	240
20110320_0032	0	246
20110320_0032	0	234
20110320_0045	0	247
20110320_0045	0	225
20110320_0045	0	239
20110320_0048	0	340
20110320_0048	0	349
20110320_0048	0	351
20110320_0048	0	335
20110320_0048	0	341
20110320_0058	0	294
20110320_0058	0	295
20110320_0058	0	288
20110320_0058	0	274
20110320_0068	0	302
20110320_0068	0	320
20110320_0068	0	301
20110320_0068	0	305
20110320_0104	0	263
20110320_0104	0	282
20110320_0104	0	269
20110320_0104	0	278
20110320_0104	0	274
20110320_0104	0	270
20110320_0104	0	264
20110320_0107	0	253
20110320_0107	0	269
20110320_0107	0	263
20110320_0107	0	266
20110320_0120	0	338
20110320_0120	0	345
20110320_0128	0	255
20110320_0128	0	265
20110320_0128	0	261
20110320_0128	0	259
20110320_0128	0	266
20110320_0128	0	271
20110320_0128	0	268
20110320_0152	0	263
20110320_0152	0	262
20110320_0152	0	278
20110320_0152	0	255
20110320_0152	0	269
20110320_0153	0	201
20110320_0153	0	202
20110320_0183	0	254
20110320_0183	0	260
20110320_0183	0	274
20110320_0183	0	261
20110320_0183	0	270
20110320_0189	0	321
20110320_0189	0	311
20110320_0189	0	313
20110320_0189	0	305
20110320_0193	0	265
20110422_0015	0	302
20110422_0015	0	294
20110422_0015	0	289
20110422_0015	0	301
20110422_0015	0	290
20110422_0015	0	288
20110422_0025	0	268
20110422_0025	0	265
20110422_0025	0	269
20110422_0025	0	262
20110422_0025	0	258
20110422_0026	0	287
20110422_0026	0	275
20110422_0026	0	296
20110422_0026	0	274
20110422_0039	0	221
20110422_0039	0	224
20110422_0039	0	218
20110422_0039	0	215
20110422_0039	0	227
20110422_0039	0	232
20110422_0072	0	254
20110422_0072	0	251
20110422_0072	0	256
20110422_0101	0	252
20110422_0101	0	238
20110423_0006	0	213
20110423_0006	0	207
20110423_0006	0	198
20110423_0008	0	178
20110423_0008	0	177
20110423_0026	0	214
20110423_0026	0	222
20110423_0026	0	219
20110423_0047	0	278
20110423_0058	0	295
20110423_0058	0	304
20110423_0082	0	300
20110423_0082	0	287
20110423_0084	0	209
20110423_0098	0	227
20110423_0098	0	216
20110423_0098	0	214
20110423_0112	0	273
20110423_0112	0	272
20110423_0121	0	164
20110423_0133	0	221
20110423_0133	0	208
20110423_0133	0	230
20110423_0133	0	228
20110423_0139	0	252
20110423_0139	0	249
20110423_0139	0	259
20110423_0139	0	263
20110423_0139	0	261
20110423_0139	0	270
20110423_0149	0	238
20110423_0149	0	233
20110423_0181	0	324
20110423_0181	0	323
20110423_0189	0	458
20110423_0189	0	462
20110423_0189	0	457
20110423_0189	0	464
20110423_0189	0	468
20110423_0189	0	461
20110423_0197	0	252
20110423_0197	0	250
20110423_0220	0	241
20110423_0220	0	229
20110423_0220	0	244
20110423_0245	0	247
20110423_0245	0	249
20110423_0245	0	243
20110423_0266	0	280
20110423_0266	0	284
20110423_0266	0	275
20110423_0266	0	282
20110423_0272	0	351
20110423_0272	0	332
20110423_0272	0	344
20110423_0281	0	295
20110423_0281	0	312
20110423_0281	0	298
20110423_0281	0	303
20110423_0309	0	227
20110423_0309	0	228
20110423_0309	0	245
20110423_0309	0	247
20110423_0309	0	229
20110423_0315	0	226
20110423_0315	0	220
20110423_0315	0	239
20110423_0315	0	229
20110423_0316	0	240
20110423_0316	0	238
20110423_0320	0	233
20110423_0320	0	236
20110423_0320	0	239
20110423_0320	0	225
20110423_0320	0	224
20110423_0323	0	226
20110423_0323	0	224
20110423_0323	0	235
20110423_0347	0	223
20110423_0347	0	229
20110423_0347	0	242
20110423_0362	0	334
20110423_0362	0	352
20110423_0371	0	291
20110423_0371	0	289
20110423_0371	0	283
20110423_0371	0	303
20110424_0008	0	280
20110424_0037	0	256
20110424_0037	0	262
20110424_0042	0	371
20110424_0042	0	366
20110424_0042	0	383
20110424_0046	0	411
20110424_0046	0	421
20110424_0046	0	415
20110424_0046	0	425
20110424_0046	0	424
20110424_0059	0	307
20110424_0059	0	288
20110424_0059	0	305
20110424_0059	0	303
20110424_0060	0	298
20110424_0060	0	292
20110424_0060	0	290
20110424_0060	0	279
20110424_0068	0	268
20110424_0101	0	201
20110424_0101	0	209
20110424_0110	0	278
20110424_0110	0	293
20110424_0134	0	216
20110424_0134	0	220
20110424_0134	0	204
20110424_0134	0	205
20110424_0134	0	217
20110424_0148	0	281
20110424_0156	0	339
20110424_0156	0	340
20110424_0156	0	343
20110424_0174	0	358
20110424_0192	0	312
20110424_0192	0	322
20110424_0192	0	314
20110424_0192	0	309
20110424_0195	0	346
20110424_0195	0	336
20110424_0230	0	285
20110424_0230	0	274
20110424_0238	0	305
20110424_0238	0	308
20110424_0238	0	309
20110424_0247	0	263
20110424_0247	0	269
20110424_0247	0	250
20110424_0247	0	254
20110424_0255	0	290
20110318_0002	0	20110319_0237	261
20110318_0002	0	20110319_0134	240
20110318_0002	0	20110319_0267	340
20110318_0017	0	20110423_0220	243
20110318_0017	0	20110423_0189	467
20110318_0017	0	20110320_0107	271
20110318_0017	0	20110424_0156	336
20110318_0018	0	20110423_0323	245
20110318_0018	0	20110424_0247	269
20110318_0018	0	20110423_0315	232
20110318_0018	0	20110319_0217	238
20110319_0043	0	20110320_0048	351
20110319_0043	0	20110422_0026	273
20110319_0048	0	20110423_0197	251
20110319_0048	0	20110319_0096	206
20110319_0048	0	20110320_0183	257
20110319_0051	0	20110424_0037	267
20110319_0051	0	20110424_0255	290
20110319_0051	0	20110424_0110	298
20110319_0051	0	20110422_0101	258
20110319_0052	0	20110319_0106	236
20110319_0052	0	20110423_0058	292
20110319_0052	0	20110422_0060	245
20110319_0052	0	20110319_0134	245
20110319_0053	0	20110320_0045	225
20110319_0053	0	20110319_0263	224
20110319_0055	0	20110423_0149	227
20110319_0055	0	20110319_0096	208
20110319_0065	0	20110423_0281	313
20110319_0065	0	20110319_0217	240
20110319_0075	0	20110424_0037	257
20110319_0075	0	20110319_0237	243
20110319_0080	0	20110319_0055	204
20110319_0080	0	20110422_0101	251
20110319_0080	0	20110318_0018	219
20110319_0080	0	20110319_0065	377
20110319_0096	0	20110423_0272	336
20110319_0096	0	20110319_0053	177
20110319_0096	0	20110423_0309	235
20110319_0096	0	20110422_0101	237
20110319_0104	0	20110423_0220	240
20110319_0104	0	20110424_0238	308
20110319_0106	0	20110423_0084	213
20110319_0106	0	20110319_0052	249
20110319_0106	0	20110423_0026	227
20110319_0106	0	20110424_0042	382
20110319_0126	0	20110423_0323	243
20110319_0126	0	20110319_0075	259
20110319_0126	0	20110320_0032	252
20110319_0134	0	20110422_0072	246
20110319_0134	0	20110319_0254	313
20110319_0134	0	20110319_0043	257
20110319_0134	0	20110319_0104	236
20110319_0170	0	20110422_0025	272
20110319_0237	0	20110319_0243	257
20110319_0237	0	20110318_0037	240
20110319_0243	0	20110319_0075	262
20110319_0243	0	20110318_0018	217
20110319_0243	0	20110319_0263	219
20110319_0243	0	20110424_0037	263
20110319_0254	0	20110423_0006	211
20110319_0254	0	20110319_0043	254
20110319_0254	0	20110423_0189	474
20110319_0263	0	20110424_0192	308
20110319_0263	0	20110422_0025	256
20110319_0263	0	20110424_0135	233
20110319_0267	0	20110424_0060	277
20110319_0267	0	20110423_0323	247
20110319_0286	0	20110422_0015	308
20110319_0286	0	20110424_0156	341
20110319_0286	0	20110424_0238	308
20110319_0289	0	20110319_0217	244
20110320_0021	0	20110422_0025	254
20110320_0021	0	20110320_0120	345
20110320_0021	0	20110423_0315	242
20110320_0021	0	20110319_0170	313
20110320_0032	0	20110319_0043	243
20110320_0032	0	20110319_0065	361
20110320_0045	0	20110424_0110	282
20110320_0045	0	20110423_0121	182
20110320_0048	0	20110423_0220	247
20110320_0048	0	20110320_0068	306
20110320_0058	0	20110319_0252	237
20110320_0058	0	20110320_0045	243
20110320_0068	0	20110424_0046	428
20110320_0068	0	20110320_0104	284
20110320_0068	0	20110424_0230	285
20110320_0068	0	20110423_0281	315
20110320_0104	0	20110422_0039	229
20110320_0107	0	20110423_0347	229
20110320_0107	0	20110319_0075	274
20110320_0107	0	20110423_0084	209
20110320_0107	0	20110423_0084	205
20110320_0107	0	20110422_0025	267
20110320_0120	0	20110424_0230	262
20110320_0120	0	20110319_0134	243
20110320_0120	0	20110424_0110	295
20110320_0128	0	20110422_0060	250
20110320_0128	0	20110424_0135	247
20110320_0128	0	20110422_0039	235
20110320_0128	0	20110424_0101	208
20110320_0152	0	20110423_0006	215
20110320_0152	0	20110424_0110	298
20110320_0152	0	20110319_0170	308
20110320_0152	0	20110424_0135	226
20110320_0153	0	20110424_0238	313
20110320_0153	0	20110424_0156	343
20110320_0183	0	20110424_0156	339
20110320_0183	0	20110424_0255	290
20110320_0189	0	20110319_0096	199
20110320_0189	0	20110320_0107	261
20110320_0193	0	20110423_0316	227
20110320_0193	0	20110320_0068	307
20110320_0193	0	20110320_0183	261
20110422_0015	0	20110319_0048	245
20110422_0015	0	20110318_0002	235
20110422_0015	0	20110423_0008	189
20110422_0026	0	20110422_0060	267
20110422_0039	0	20110424_0174	346
20110422_0039	0	20110319_0217	237
20110422_0039	0	20110424_0042	374
20110422_0039	0	20110424_0195	341
20110422_0060	0	20110319_0286	265
20110422_0060	0	20110423_0309	239
20110422_0060	0	20110424_0195	326
20110422_0072	0	20110320_0104	280
20110422_0072	0	20110423_0315	218
20110422_0072	0	20110424_0195	325
20110422_0072	0	20110424_0238	305
20110422_0083	0	20110319_0252	228
20110422_0083	0	20110424_0148	301
20110422_0083	0	20110319_0263	224
20110422_0101	0	20110424_0156	343
20110422_0101	0	20110423_0181	316
20110423_0006	0	20110422_0026	275
20110423_0006	0	20110319_0051	237
20110423_0006	0	20110319_0289	285
20110423_0008	0	20110319_0048	236
20110423_0008	0	20110320_0032	234
20110423_0008	0	20110320_0058	297
20110423_0026	0	20110319_0104	222
20110423_0026	0	20110319_0075	281
20110423_0026	0	20110423_0309	229
20110423_0026	0	20110424_0110	275
20110423_0047	0	20110319_0075	265
20110423_0047	0	20110423_0112	273
20110423_0047	0	20110422_0072	257
20110423_0047	0	20110319_0104	235
20110423_0047	0	20110423_0058	292
20110423_0058	0	20110423_0309	248
20110423_0058	0	20110422_0101	253
20110423_0058	0	20110320_0128	265
20110423_0058	0	20110422_0083	213
20110423_0058	0	20110319_0055	211
20110423_0082	0	20110423_0098	222
20110423_0084	0	20110422_0060	248
20110423_0084	0	20110319_0052	246
20110423_0084	0	20110318_0037	231
20110423_0084	0	20110423_0197	253
20110423_0084	0	20110320_0048	339
20110423_0098	0	20110424_0230	264
20110423_0098	0	20110423_0272	343
20110423_0098	0	20110319_0126	346
20110423_0112	0	20110318_0002	217
20110423_0121	0	20110319_0106	255
20110423_0121	0	20110424_0068	276
20110423_0121	0	20110319_0286	269
20110423_0121	0	20110424_0247	268
20110423_0121	0	20110319_0252	232
20110423_0121	0	20110319_0053	175
20110423_0133	0	20110423_0098	222
20110423_0133	0	20110424_0148	283
20110423_0133	0	20110320_0128	265
20110423_0139	0	20110319_0243	239
20110423_0139	0	20110424_0068	277
20110423_0139	0	20110320_0193	268
20110423_0149	0	20110319_0286	278
20110423_0149	0	20110319_0051	229
20110423_0149	0	20110319_0043	240
20110423_0149	0	20110423_0245	251
20110423_0181	0	20110319_0289	282
20110423_0181	0	20110424_0068	273
20110423_0181	0	20110424_0134	202
20110423_0189	0	20110423_0098	221
20110423_0189	0	20110423_0181	317
20110423_0189	0	20110423_0133	208
20110423_0189	0	20110320_0107	276
20110423_0197	0	20110423_0112	266
20110423_0197	0	20110424_0008	273
20110423_0197	0	20110319_0263	237
20110423_0197	0	20110320_0068	306
20110423_0197	0	20110423_0281	309
20110423_0197	0	20110319_0267	339
20110423_0220	0	20110319_0267	345
20110423_0245	0	20110423_0266	268
20110423_0245	0	20110424_0195	326
20110423_0245	0	20110424_0068	260
20110423_0245	0	20110319_0286	270
20110423_0245	0	20110424_0037	260
20110423_0245	0	20110319_0051	221
20110423_0245	0	20110319_0289	287
20110423_0266	0	20110320_0032	250
20110423_0266	0	20110423_0098	217
20110423_0266	0	20110320_0048	338
20110423_0266	0	20110423_0084	206
20110423_0272	0	20110423_0047	275
20110423_0272	0	20110423_0309	247
20110423_0272	0	20110320_0104	284
20110423_0272	0	20110423_0281	315
20110423_0309	0	20110320_0032	243
20110423_0309	0	20110423_0133	223
20110423_0309	0	20110423_0197	238
20110423_0315	0	20110319_0267	341
20110423_0315	0	20110423_0320	237
20110423_0315	0	20110424_0195	336
20110423_0315	0	20110319_0065	366
20110423_0315	0	20110319_0217	242
20110423_0315	0	20110318_0018	207
20110423_0315	0	20110319_0170	318
20110423_0316	0	20110423_0220	242
20110423_0316	0	20110319_0051	230
20110423_0316	0	20110320_0128	268
20110423_0316	0	20110319_0289	275
20110423_0316	0	20110319_0263	234
20110423_0316	0	20110319_0080	386
20110423_0320	0	20110319_0263	216
20110423_0323	0	20110318_0018	219
20110423_0323	0	20110424_0059	299
20110423_0347	0	20110422_0101	243
20110423_0347	0	20110424_0174	353
20110423_0347	0	20110423_0362	341
20110423_0347	0	20110320_0193	259
20110423_0347	0	20110423_0315	229
20110423_0347	0	20110319_0267	326
20110423_0347	0	20110424_0156	349
20110423_0347	0	20110423_0309	237
20110423_0347	0	20110320_0153	219
20110423_0362	0	20110423_0026	231
20110423_0362	0	20110319_0053	183
20110423_0362	0	20110424_0148	298
20110423_0371	0	20110423_0082	311
20110423_0371	0	20110423_0098	217
20110423_0371	0	20110424_0156	340
20110424_0008	0	20110319_0252	236
20110424_0008	0	20110422_0025	266
20110424_0008	0	20110424_0195	330
20110424_0037	0	20110319_0065	358
20110424_0037	0	20110423_0347	235
20110424_0037	0	20110423_0084	209
20110424_0037	0	20110424_0230	268
20110424_0042	0	20110423_0347	225
20110424_0059	0	20110319_0263	237
20110424_0059	0	20110423_0082	295
20110424_0060	0	20110423_0112	266
20110424_0068	0	20110318_0018	210
20110424_0068	0	20110320_0058	287
20110424_0101	0	20110318_0017	174
20110424_0101	0	20110320_0032	245
20110424_0110	0	20110424_0008	268
20110424_0110	0	20110319_0104	230
20110424_0110	0	20110424_0042	367
20110424_0110	0	20110424_0101	209
20110424_0110	0	20110424_0135	244
20110424_0110	0	20110319_0065	375
20110424_0134	0	20110320_0183	262
20110424_0134	0	20110423_0320	232
20110424_0134	0	20110423_0082	305
20110424_0134	0	20110319_0263	240
20110424_0135	0	20110319_0286	279
20110424_0148	0	20110424_0068	266
20110424_0148	0	20110319_0289	268
20110424_0156	0	20110423_0309	236
20110424_0156	0	20110423_0323	243
20110424_0156	0	20110422_0072	253
20110424_0174	0	20110424_0255	289
20110424_0174	0	20110320_0120	338
20110424_0174	0	20110424_0195	329
20110424_0192	0	20110422_0026	279
20110424_0192	0	20110423_0149	243
20110424_0192	0	20110423_0220	237
20110424_0192	0	20110424_0230	264
20110424_0192	0	20110423_0323	232
20110424_0192	0	20110423_0026	219
20110424_0195	0	20110319_0043	263
20110424_0195	0	20110423_0008	199
20110424_0195	0	20110424_0059	307
20110424_0238	0	20110319_0065	359
20110424_0238	0	20110319_0217	237
20110424_0238	0	20110424_0059	298
20110424_0238	0	20110320_0048	334
20110424_0247	0	20110424_0156	346
20110424_0247	0	20110424_0195	339
20110424_0247	0	20110424_0135	242
20110424_0247	0	20110319_0055	214
20110424_0247	0	20110423_0362	334
20110424_0247	0	20110423_0371	294
20110424_0247	0	20110423_0084	208
20110424_0255	0	20110319_0286	275
20110424_0255	0	20110423_0309	238
20110424_0255	0	20110424_0068	273
20110318_0006	0	202
20110318_0009	0	169
20110318_0009	0	178
20110318_0009	0	189
20110318_0009	0	193
20110318_0022	0	196
20110318_0022	0	218
20110318_0022	0	217
20110318_0035	0	224
20110318_0035	0	216
20110318_0035	0	218
20110318_0035	0	226
20110318_0041	0	258
20110319_0001	0	159
20110319_0001	0	169
20110319_0001	0	172
20110319_0003	0	194
20110319_0003	0	180
20110319_0007	0	214
20110319_0007	0	195
20110319_0007	0	203
20110319_0008	0	175
20110319_0021	0	237
20110319_0021	0	234
20110319_0021	0	222
20110319_0021	0	230
20110319_0026	0	225
20110319_0026	0	221
20110319_0026	0	223
20110319_0026	0	224
20110319_0028	0	203
20110319_0041	0	271
20110319_0041	0	259
20110319_0041	0	256
20110319_0041	0	275
20110319_0041	0	265
20110319_0119	0	228
20110319_0119	0	246
20110319_0119	0	238
20110319_0128	0	243
20110319_0128	0	246
20110319_0128	0	244
20110319_0128	0	247
20110319_0139	0	271
20110319_0139	0	266
20110319_0139	0	279
20110319_0144	0	250
20110319_0144	0	266
20110319_0144	0	256
20110319_0144	0	270
20110319_0146	0	266
20110319_0146	0	259
20110319_0146	0	256
20110319_0153	0	244
20110319_0153	0	227
20110319_0153	0	232
20110319_0153	0	239
20110319_0153	0	223
20110319_0153	0	224
20110319_0153	0	221
20110319_0153	0	236
20110319_0156	0	282
20110319_0156	0	294
20110319_0165	0	300
20110319_0165	0	309
20110319_0165	0	312
20110319_0165	0	310
20110319_0165	0	293
20110319_0166	0	281
20110319_0166	0	274
20110319_0179	0	303
20110319_0179	0	309
20110319_0186	0	286
20110319_0199	0	218
20110319_0199	0	221
20110319_0199	0	220
20110319_0199	0	228
20110319_0199	0	223
20110319_0234	0	248
20110319_0234	0	267
20110319_0236	0	262
20110319_0241	0	239
20110319_0241	0	243
20110319_0241	0	234
20110319_0245	0	224
20110319_0248	0	285
20110319_0274	0	292
20110319_0274	0	290
20110319_0274	0	276
20110319_0274	0	270
20110319_0274	0	284
20110319_0279	0	261
20110319_0279	0	255
20110320_0005	0	316
20110320_0005	0	310
20110320_0005	0	304
20110320_0013	0	289
20110320_0035	0	261
20110320_0035	0	253
20110320_0035	0	256
20110320_0035	0	262
20110320_0051	0	245
20110320_0051	0	247
20110320_0051	0	238
20110320_0051	0	246
20110320_0051	0	240
20110320_0054	0	269
20110320_0054	0	271
20110320_0073	0	338
20110320_0073	0	325
20110320_0094	0	261
20110320_0101	0	286
20110320_0101	0	275
20110320_0101	0	263
20110320_0102	0	331
20110320_0132	0	263
20110320_0132	0	265
20110320_0143	0	262
20110320_0143	0	279
20110320_0143	0	271
20110320_0143	0	266
20110320_0150	0	244
20110320_0150	0	238
20110320_0150	0	259
20110320_0150	0	257
20110320_0171	0	249
20110320_0171	0	240
20110422_0017	0	223
20110422_0017	0	241
20110422_0017	0	244
20110422_0024	0	281
20110422_0024	0	272
20110422_0031	0	177
20110422_0031	0	167
20110422_0036	0	228
20110422_0036	0	232
20110422_0036	0	237
20110422_0045	0	252
20110422_0045	0	255
20110422_0054	0	249
20110422_0056	0	269
20110422_0056	0	261
20110422_0056	0	273
20110422_0056	0	252
20110422_0056	0	249
20110422_0062	0	283
20110422_0062	0	277
20110422_0062	0	286
20110422_0062	0	281
20110422_0071	0	326
20110422_0071	0	348
20110422_0088	0	268
20110422_0088	0	276
20110422_0088	0	273
20110422_0088	0	271
20110422_0098	0	267
20110422_0098	0	263
20110422_0098	0	282
20110422_0126	0	271
20110422_0126	0	256
20110423_0048	0	231
20110423_0048	0	224
20110423_0048	0	216
20110423_0048	0	217
20110423_0048	0	242
20110423_0048	0	237
20110423_0048	0	227
20110423_0053	0	240
20110423_0053	0	259
20110423_0053	0	248
